hour_of_year,insolation,temperature,wind,rainfall
2621,798,35.564,,
2622,884,36.772,,
2623,896,37.647,,
2624,830,38.13,,
2625,676,38.096,,
2626,480,37.555,,
2627,252,36.525,,
2628,50,34.873,,
2629,0,30.707,,
2630,0,29.23,,
2631,0,28.438,,
2632,0,27.798,,
2633,0,27.364,,
2634,0,27.02,,
2635,0,26.542,,
2636,0,25.669,,
2637,0,24.49,,
2638,0,23.489,,
2639,0,22.695,,
2640,0,22.011,,
2641,15,23.521,,
2642,184,26.579,,
2643,414,30.969,,
2644,621,34.803,,
2645,777,36.575,,
2646,893,37.906,,
2647,903,38.825,,
2648,838,39.353,,
2649,689,39.387,,
2650,495,38.972,,
2651,268,38.078,,
2652,58,36.542,,
2653,0,32.177,,
2654,0,30.15,,
2655,0,28.971,,
2656,0,27.945,,
2657,0,26.997,,
2658,0,26.112,,
2659,0,25.236,,
2660,0,24.388,,
2661,0,23.493,,
2662,0,22.626,,
2663,0,21.93,,
2664,0,21.439,,
2665,16,23.432,,
2666,188,26.586,,
2667,414,30.466,,
2668,618,34.998,,
2669,771,37.889,,
2670,858,39.522,,
2671,868,40.568,,
2672,802,41.1,,
2673,667,41.156,,
2674,475,40.758,,
2675,251,39.901,,
2676,51,38.392,,
2677,0,33.99,,
2678,0,32.077,,
2679,0,30.875,,
2680,0,29.84,,
2681,0,28.889,,
2682,0,27.994,,
2683,0,27.144,,
2684,0,26.355,,
2685,0,25.588,,
2686,0,24.823,,
2687,0,24.086,,
2688,0,23.407,,
2689,15,25.033,,
2690,181,27.795,,
2691,404,31.723,,
2692,607,36.454,,
2693,760,39.579,,
2694,869,41.168,,
2695,879,42.057,,
2696,813,42.406,,
2697,670,42.298,,
2698,476,41.782,,
2699,243,40.77,,
2700,48,39.137,,
2701,0,35.004,,
2702,0,32.829,,
2703,0,31.636,,
2704,0,30.595,,
2705,0,29.877,,
2706,0,29.148,,
2707,0,28.043,,
2708,0,26.979,,
2709,0,26.041,,
2710,0,25.148,,
2711,0,24.314,,
2712,0,23.604,,
2713,17,25.364,,
2714,188,28.251,,
2715,414,32.16,,
2716,617,36.658,,
2717,770,39.282,,
2718,855,40.919,,
2719,866,41.921,,
2720,801,42.354,,
2721,659,42.251,,
2722,468,41.634,,
2723,246,40.528,,
2724,49,38.887,,
2725,0,34.934,,
2726,0,32.626,,
2727,0,31.354,,
2728,0,30.138,,
2729,0,28.978,,
2730,0,27.901,,
2731,0,26.893,,
2732,0,25.981,,
2733,0,25.124,,
2734,0,24.273,,
2735,0,23.506,,
2736,0,22.915,,
2737,17,24.725,,
2738,193,27.836,,
2739,422,31.746,,
2740,626,35.818,,
2741,778,38.452,,
2742,855,40.18,,
2743,864,41.195,,
2744,796,41.684,,
2745,662,41.649,,
2746,470,41.114,,
2747,244,40.073,,
2748,47,38.423,,
2749,0,34.015,,
2750,0,32.402,,
2751,0,31.939,,
2752,0,31.49,,
2753,0,31.023,,
2754,0,30.39,,
2755,0,29.535,,
2756,0,28.55,,
2757,0,27.625,,
2758,0,26.688,,
2759,0,25.86,,
2760,0,25.215,,
2761,10,26.822,,
2762,148,29.492,,
2763,366,33.641,,
2764,573,37.428,,
2765,732,39.845,,
2766,847,41.449,,
2767,861,42.365,,
2768,800,42.692,,
2769,657,42.516,,
2770,470,41.89,,
2771,249,40.801,,
2772,50,39.194,,
2773,0,34.821,,
2774,0,32.714,,
2775,0,31.766,,
2776,0,30.931,,
2777,0,30.164,,
2778,0,29.418,,
2779,0,28.668,,
2780,0,27.91,,
2781,0,27.182,,
2782,0,26.584,,
2783,0,26.181,,
2784,0,25.936,,
2785,10,27.656,,
2786,146,31.102,,
2787,362,35.47,,
2788,567,39.178,,
2789,723,40.815,,
2790,805,41.966,,
2791,816,42.732,,
2792,747,43.062,,
2793,662,43.082,,
2794,473,42.535,,
2795,251,41.482,,
2796,51,39.767,,
2797,0,34.727,,
2798,0,32.307,,
2799,0,31.037,,
2800,0,29.903,,
2801,0,28.989,,
2802,0,28.311,,
2803,0,27.778,,
2804,0,27.312,,
2805,0,26.845,,
2806,0,26.377,,
2807,0,25.875,,
2808,0,25.431,,
2809,11,26.573,,
2810,154,30.339,,
2811,370,34.418,,
2812,576,38.404,,
2813,738,40.459,,
2814,889,41.916,,
2815,902,42.754,,
2816,835,43.091,,
2817,693,42.981,,
2818,499,42.429,,
2819,270,41.366,,
2820,56,39.61,,
2821,0,34.403,,
2822,0,32.298,,
2823,0,31.364,,
2824,0,30.427,,
2825,0,29.386,,
2826,0,28.347,,
2827,0,27.455,,
2828,0,26.621,,
2829,0,25.674,,
2830,0,24.679,,
2831,0,24.047,,
2832,0,23.999,,
2833,13,26.135,,
2834,170,29.655,,
2835,395,34.137,,
2836,604,37.775,,
2837,763,39.735,,
2838,858,41.175,,
2839,870,42.156,,
2840,804,42.665,,
2841,675,42.711,,
2842,482,42.238,,
2843,255,41.251,,
2844,49,39.64,,
2845,0,35.051,,
2846,0,32.593,,
2847,0,31.496,,
2848,0,30.557,,
2849,0,29.828,,
2850,0,29.323,,
2851,0,28.58,,
2852,0,27.518,,
2853,0,26.312,,
2854,0,25.281,,
2855,0,24.383,,
2856,0,23.607,,
2857,11,25.219,,
2858,165,28.049,,
2859,396,32.14,,
2860,614,35.77,,
2861,779,38.26,,
2862,881,40.036,,
2863,894,41.13,,
2864,829,41.652,,
2865,690,41.602,,
2866,491,41.008,,
2867,253,39.852,,
2868,44,38.114,,
2869,0,33.858,,
2870,0,31.403,,
2871,0,30.412,,
2872,0,29.66,,
2873,0,29.001,,
2874,0,28.327,,
2875,0,27.373,,
2876,0,26.342,,
2877,0,25.36,,
2878,0,24.534,,
2879,0,23.803,,
2880,0,23.216,,
2881,6,24.338,,
2882,108,26.814,,
2883,303,30.646,,
2884,507,34.7,,
2885,666,37.555,,
2886,735,39.262,,
2887,752,40.319,,
2888,692,40.891,,
2889,587,40.962,,
2890,404,40.468,,
2891,195,39.49,,
2892,30,37.952,,
2893,0,33.652,,
2894,0,31.464,,
2895,0,30.391,,
2896,0,29.466,,
2897,0,28.62,,
2898,0,27.805,,
2899,0,26.955,,
2900,0,26.019,,
2901,0,25.036,,
2902,0,24.086,,
2903,0,23.236,,
2904,0,22.603,,
2905,8,24.424,,
2906,124,27.128,,
2907,324,31.742,,
2908,521,36.163,,
2909,675,38.194,,
2910,810,39.543,,
2911,821,40.365,,
2912,756,40.745,,
2913,621,40.687,,
2914,432,40.184,,
2915,216,39.21,,
2916,37,37.727,,
2917,0,33.615,,
2918,0,31.667,,
2919,0,30.496,,
2920,0,29.379,,
2921,0,28.398,,
2922,0,27.514,,
2923,0,26.659,,
2924,0,25.767,,
2925,0,24.822,,
2926,0,23.992,,
2927,0,23.303,,
2928,0,22.789,,
2929,9,24.487,,
2930,139,27.185,,
2931,344,31.39,,
2932,542,35.874,,
2933,693,38.42,,
2934,771,39.884,,
2935,779,40.803,,
2936,711,41.209,,
2937,568,41.122,,
2938,364,40.601,,
2939,165,39.676,,
2940,23,38.246,,
2941,0,34.302,,
2942,0,32.245,,
2943,0,31.193,,
2944,0,30.24,,
2945,0,29.523,,
2946,0,28.875,,
2947,0,28.353,,
2948,0,27.785,,
2949,0,27.222,,
2950,0,26.512,,
2951,0,25.434,,
2952,0,24.363,,
2953,9,25.334,,
2954,133,27.862,,
2955,337,32.143,,
2956,531,35.725,,
2957,682,38.137,,
2958,788,39.764,,
2959,797,40.797,,
2960,729,41.294,,
2961,581,41.234,,
2962,384,40.724,,
2963,176,39.774,,
2964,27,38.366,,
2965,0,34.534,,
2966,0,32.372,,
2967,0,31.319,,
2968,0,30.379,,
2969,0,29.506,,
2970,0,28.575,,
2971,0,27.378,,
2972,0,25.894,,
2973,0,24.654,,
2974,0,23.49,,
2975,0,22.575,,
2976,0,21.943,,
2977,13,23.265,,
2978,160,25.705,,
2979,366,28.87,,
2980,559,32.374,,
2981,705,35.801,,
2982,824,38.45,,
2983,835,39.914,,
2984,771,40.672,,
2985,612,40.746,,
2986,428,40.33,,
2987,216,39.472,,
2988,38,38.122,,
2989,0,34.21,,
2990,0,32.298,,
2991,0,31.401,,
2992,0,30.32,,
2993,0,29.055,,
2994,0,27.856,,
2995,0,27.124,,
2996,0,26.556,,
2997,0,25.622,,
2998,0,24.466,,
2999,0,23.552,,
3000,0,22.901,,
3001,13,25.174,,
3002,170,28.335,,
3003,389,32.117,,
3004,590,36.311,,
3005,740,38.629,,
3006,828,40.123,,
3007,836,40.994,,
3008,768,41.378,,
3009,605,41.242,,
3010,413,40.729,,
3011,199,39.827,,
3012,30,38.429,,
3013,0,34.242,,
3014,0,31.877,,
3015,0,30.805,,
3016,0,29.939,,
3017,0,29.252,,
3018,0,28.499,,
3019,0,27.543,,
3020,0,26.331,,
3021,0,25.103,,
3022,0,24.131,,
3023,0,23.341,,
3024,0,22.848,,
3025,12,25.04,,
3026,164,28.054,,
3027,380,31.745,,
3028,580,35.689,,
3029,731,38.11,,
3030,851,39.662,,
3031,862,40.585,,
3032,798,41.05,,
3033,651,41.044,,
3034,464,40.639,,
3035,245,39.801,,
3036,46,38.395,,
3037,0,34.077,,
3038,0,31.527,,
3039,0,30.652,,
3040,0,30.354,,
3041,0,30.014,,
3042,0,28.697,,
3043,0,27.256,,
3044,0,25.991,,
3045,0,24.66,,
3046,0,23.352,,
3047,0,22.405,,
3048,0,21.848,,
3049,16,23.74,,
3050,187,26.306,,
3051,407,29.618,,
3052,606,33.62,,
3053,754,36.351,,
3054,844,38.114,,
3055,855,39.21,,
3056,792,39.78,,
3057,655,39.806,,
3058,468,39.361,,
3059,249,38.434,,
3060,48,37.007,,
3061,0,33.472,,
3062,0,30.987,,
3063,0,30.104,,
3064,0,29.574,,
3065,0,29.405,,
3066,0,28.675,,
3067,0,27.546,,
3068,0,26.463,,
3069,0,25.547,,
3070,0,24.629,,
3071,0,23.662,,
3072,0,22.826,,
3073,7,23.353,,
3074,83,25.115,,
3075,197,27.586,,
3076,342,30.482,,
3077,447,32.799,,
3078,449,34.232,,
3079,342,34.921,,
3080,280,35.334,,
3081,243,35.581,,
3082,166,35.443,,
3083,87,34.926,,
3084,16,33.957,,
3085,0,31.711,,
3086,0,29.728,,
3087,0,29.069,,
3088,0,28.454,,
3089,0,27.886,,
3090,0,27.364,,
3091,0,26.641,,
3092,0,25.788,,
3093,0,24.88,,
3094,0,23.953,,
3095,0,23.109,,
3096,0,22.481,,
3097,15,23.714,,
3098,176,25.963,,
3099,380,29.106,,
3100,564,31.777,,
3101,698,33.801,,
3102,779,35.398,,
3103,782,36.521,,
3104,708,37.148,,
3105,568,37.252,,
3106,372,36.817,,
3107,166,35.897,,
3108,24,34.612,,
3109,0,32.828,,
3110,0,31.398,,
3111,0,30.71,,
3112,0,30.002,,
3113,0,29.528,,
3114,0,28.856,,
3115,0,27.781,,
3116,0,26.775,,
3117,0,26.047,,
3118,0,25.493,,
3119,0,25.048,,
3120,0,24.68,,
3121,5,25.314,,
3122,95,27.06,,
3123,245,29.589,,
3124,382,32.524,,
3125,496,34.977,,
3126,615,36.798,,
3127,659,38.025,,
3128,641,38.763,,
3129,532,38.92,,
3130,374,38.66,,
3131,190,37.968,,
3132,32,36.817,,
3133,0,33.984,,
3134,0,31.932,,
3135,0,31.12,,
3136,0,30.435,,
3137,0,29.963,,
3138,0,29.541,,
3139,0,28.863,,
3140,0,28.034,,
3141,0,27.107,,
3142,0,26.325,,
3143,0,25.822,,
3144,0,25.566,,
3145,5,26.716,,
3146,83,28.729,,
3147,223,31.714,,
3148,368,34.542,,
3149,503,36.412,,
3150,615,37.917,,
3151,669,39.11,,
3152,650,39.894,,
3153,529,40.13,,
3154,367,39.82,,
3155,174,38.981,,
3156,25,37.636,,
3157,0,34.562,,
3158,0,32.481,,
3159,0,31.431,,
3160,0,30.502,,
3161,0,29.817,,
3162,0,28.973,,
3163,0,28.419,,
3164,0,27.69,,
3165,0,26.658,,
3166,0,25.743,,
3167,0,25.18,,
3168,0,24.742,,
3169,6,25.843,,
3170,102,27.787,,
3171,266,30.523,,
3172,434,33.789,,
3173,584,35.95,,
3174,699,37.489,,
3175,737,38.569,,
3176,700,39.247,,
3177,572,39.406,,
3178,396,39.094,,
3179,196,38.339,,
3180,31,37.05,,
3181,0,33.49,,
3182,0,31.339,,
3183,0,30.544,,
3184,0,29.765,,
3185,0,29.13,,
3186,0,28.697,,
3187,0,27.893,,
3188,0,26.788,,
3189,0,25.51,,
3190,0,24.562,,
3191,0,23.861,,
3192,0,23.42,,
3193,8,24.926,,
3194,116,26.878,,
3195,278,29.485,,
3196,429,32.27,,
3197,559,34.863,,
3198,701,37.153,,
3199,730,38.708,,
3200,692,39.701,,
3201,568,40.119,,
3202,400,40.018,,
3203,202,39.36,,
3204,32,38.097,,
3205,0,34.878,,
3206,0,32.73,,
3207,0,32.166,,
3208,0,31.531,,
3209,0,30.538,,
3210,0,29.332,,
3211,0,28.093,,
3212,0,26.956,,
3213,0,25.74,,
3214,0,24.546,,
3215,0,23.639,,
3216,0,23.106,,
3217,10,24.804,,
3218,137,27.136,,
3219,307,30.149,,
3220,456,33.626,,
3221,583,36.976,,
3222,679,38.621,,
3223,717,39.543,,
3224,686,40.023,,
3225,592,40.109,,
3226,424,39.733,,
3227,222,38.877,,
3228,39,37.537,,
3229,0,34.303,,
3230,0,31.964,,
3231,0,31.076,,
3232,0,30.192,,
3233,0,29.494,,
3234,0,29.046,,
3235,0,28.618,,
3236,0,28.021,,
3237,0,27.195,,
3238,0,26.434,,
3239,0,25.858,,
3240,0,25.436,,
3241,4,26.044,,
3242,71,27.619,,
3243,196,30.347,,
3244,353,33.154,,
3245,510,35.036,,
3246,657,36.541,,
3247,699,37.546,,
3248,651,38.045,,
3249,518,38.045,,
3250,350,37.652,,
3251,163,36.825,,
3252,24,35.575,,
3253,0,33.451,,
3254,0,31.405,,
3255,0,30.767,,
3256,0,30.429,,
3257,0,29.961,,
3258,0,29.456,,
3259,0,28.671,,
3260,0,27.752,,
3261,0,26.962,,
3262,0,26.232,,
3263,0,25.58,,
3264,0,25.051,,
3265,3,25.669,,
3266,34,27.128,,
3267,56,28.849,,
3268,93,30.498,,
3269,178,32.202,,
3270,302,33.717,,
3271,447,35.034,,
3272,477,35.793,,
3273,384,35.888,,
3274,263,35.549,,
3275,116,34.702,,
3276,15,33.422,,
3277,0,31.336,,
3278,0,29.229,,
3279,0,28.319,,
3280,0,27.647,,
3281,0,27.193,,
3282,0,26.938,,
3283,0,26.854,,
3284,0,26.528,,
3285,0,25.784,,
3286,0,25.118,,
3287,0,24.533,,
3288,0,24.092,,
3289,6,25.57,,
3290,99,27.915,,
3291,268,30.673,,
3292,431,32.878,,
3293,568,34.522,,
3294,687,35.843,,
3295,719,36.699,,
3296,671,37.064,,
3297,539,36.991,,
3298,363,36.533,,
3299,171,35.664,,
3300,26,34.473,,
3301,0,32.216,,
3302,0,30.474,,
3303,0,30.084,,
3304,0,29.927,,
3305,0,29.652,,
3306,0,28.866,,
3307,0,27.833,,
3308,0,27.148,,
3309,0,26.364,,
3310,0,25.62,,
3311,0,25.089,,
3312,0,24.944,,
3313,4,26.34,,
3314,108,28.664,,
3315,248,31.771,,
3316,356,33.94,,
3317,518,35.674,,
3318,661,37.108,,
3319,684,38.076,,
3320,616,38.527,,
3321,369,38.315,,
3322,171,37.72,,
3323,99,37.134,,
3324,15,36.155,,
3325,0,33.567,,
3326,0,32.141,,
3327,0,31.717,,
3328,0,31.218,,
3329,0,30.408,,
3330,0,29.321,,
3331,0,28.505,,
3332,0,27.966,,
3333,0,27.299,,
3334,0,26.571,,
3335,0,25.867,,
3336,0,25.39,,
3337,6,26.533,,
3338,95,28.541,,
3339,231,31.509,,
3340,405,34.482,,
3341,571,36.619,,
3342,677,38.092,,
3343,716,39.078,,
3344,671,39.55,,
3345,566,39.591,,
3346,400,39.169,,
3347,207,38.292,,
3348,35,36.956,,
3349,0,34.211,,
3350,0,31.908,,
3351,0,31.17,,
3352,0,30.524,,
3353,0,29.854,,
3354,0,29.122,,
3355,0,28.478,,
3356,0,27.878,,
3357,0,27.232,,
3358,0,26.521,,
3359,0,25.829,,
3360,0,25.449,,
3361,6,27.259,,
3362,88,29.522,,
3363,281,32.704,,
3364,476,35.501,,
3365,543,37.244,,
3366,423,38.01,,
3367,288,38.173,,
3368,300,38.434,,
3369,407,38.945,,
3370,391,39.171,,
3371,215,38.69,,
3372,39,37.615,,
3373,0,35.041,,
3374,0,32.764,,
3375,0,32.069,,
3376,0,31.442,,
3377,0,30.884,,
3378,0,30.435,,
3379,0,29.822,,
3380,0,29.033,,
3381,0,28.173,,
3382,0,27.384,,
3383,0,26.726,,
3384,0,26.29,,
3385,7,27.415,,
3386,126,29.551,,
3387,311,32.669,,
3388,491,35.652,,
3389,634,37.583,,
3390,750,39.101,,
3391,763,40.128,,
3392,707,40.674,,
3393,555,40.711,,
3394,382,40.328,,
3395,182,39.453,,
3396,19,38.064,,
3397,0,35.863,,
3398,0,34.045,,
3399,0,33.335,,
3400,0,32.637,,
3401,0,31.965,,
3402,0,31.268,,
3403,0,30.754,,
3404,0,30.185,,
3405,0,29.413,,
3406,0,28.39,,
3407,0,27.361,,
3408,0,26.674,,
3409,6,27.787,,
3410,120,30.133,,
3411,299,33.017,,
3412,499,35.415,,
3413,665,37.337,,
3414,773,38.901,,
3415,784,39.989,,
3416,724,40.598,,
3417,591,40.679,,
3418,415,40.323,,
3419,213,39.566,,
3420,36,38.343,,
3421,0,36.255,,
3422,0,33.848,,
3423,0,32.951,,
3424,0,32.295,,
3425,0,31.726,,
3426,0,30.863,,
3427,0,29.762,,
3428,0,28.764,,
3429,0,27.931,,
3430,0,27.156,,
3431,0,26.468,,
3432,0,25.974,,
3433,6,26.826,,
3434,112,28.99,,
3435,283,31.722,,
3436,472,34.272,,
3437,617,36.361,,
3438,722,38.057,,
3439,735,39.3,,
3440,668,40.021,,
3441,506,40.235,,
3442,318,40.015,,
3443,136,39.333,,
3444,18,38.294,,
3445,0,36.214,,
3446,0,33.95,,
3447,0,33.124,,
3448,0,32.394,,
3449,0,31.759,,
3450,0,31.169,,
3451,0,30.545,,
3452,0,29.84,,
3453,0,29.197,,
3454,0,28.514,,
3455,0,27.785,,
3456,0,27.343,,
3457,5,28.677,,
3458,104,31.202,,
3459,280,34.404,,
3460,461,36.973,,
3461,596,38.528,,
3462,741,39.826,,
3463,772,40.718,,
3464,715,41.169,,
3465,594,41.238,,
3466,420,40.958,,
3467,218,40.214,,
3468,38,39.003,,
3469,0,36.282,,
3470,0,33.839,,
3471,0,33.024,,
3472,0,32.266,,
3473,0,31.46,,
3474,0,30.644,,
3475,0,29.905,,
3476,0,29.232,,
3477,0,28.508,,
3478,0,27.756,,
3479,0,27.047,,
3480,0,26.605,,
3481,8,28.225,,
3482,139,31.177,,
3483,331,35.187,,
3484,514,37.641,,
3485,653,39.158,,
3486,752,40.364,,
3487,763,41.192,,
3488,705,41.66,,
3489,575,41.698,,
3490,403,41.322,,
3491,206,40.49,,
3492,34,39.231,,
3493,0,36.287,,
3494,0,33.625,,
3495,0,32.623,,
3496,0,31.765,,
3497,0,31.001,,
3498,0,30.267,,
3499,0,29.545,,
3500,0,28.785,,
3501,0,27.903,,
3502,0,26.967,,
3503,0,26.107,,
3504,0,25.512,,
3505,10,27.548,,
3506,160,30.325,,
3507,360,34.394,,
3508,543,37.979,,
3509,680,39.699,,
3510,758,40.829,,
3511,772,41.589,,
3512,718,41.964,,
3513,598,41.986,,
3514,421,41.641,,
3515,218,40.847,,
3516,38,39.611,,
3517,0,36.584,,
3518,0,34.047,,
3519,0,32.904,,
3520,0,31.922,,
3521,0,31.098,,
3522,0,30.384,,
3523,0,29.736,,
3524,0,29.108,,
3525,0,28.335,,
3526,0,27.525,,
3527,0,26.766,,
3528,0,26.246,,
3529,7,27.493,,
3530,139,29.965,,
3531,331,33.176,,
3532,510,37.023,,
3533,643,39.703,,
3534,747,41.426,,
3535,761,42.538,,
3536,705,43.107,,
3537,568,43.113,,
3538,391,42.649,,
3539,173,41.69,,
3540,26,40.403,,
3541,0,37.705,,
3542,0,35.308,,
3543,0,34.399,,
3544,0,33.494,,
3545,0,32.686,,
3546,0,32.096,,
3547,0,31.445,,
3548,0,30.471,,
3549,0,29.382,,
3550,0,28.41,,
3551,0,27.553,,
3552,0,27.081,,
3553,7,28.405,,
3554,129,30.652,,
3555,312,33.722,,
3556,475,37.235,,
3557,599,40.327,,
3558,666,42.065,,
3559,691,43.144,,
3560,641,43.707,,
3561,547,43.809,,
3562,376,43.364,,
3563,183,42.496,,
3564,29,41.202,,
3565,0,38.398,,
3566,0,35.78,,
3567,0,34.781,,
3568,0,33.862,,
3569,0,33.129,,
3570,0,32.594,,
3571,0,31.706,,
3572,0,30.487,,
3573,0,29.261,,
3574,0,28.233,,
3575,0,27.429,,
3576,0,26.975,,
3577,7,28.464,,
3578,137,30.664,,
3579,325,34.006,,
3580,496,37.665,,
3581,632,40.726,,
3582,739,42.573,,
3583,756,43.505,,
3584,701,43.886,,
3585,570,43.797,,
3586,402,43.248,,
3587,205,42.265,,
3588,36,40.874,,
3589,0,37.829,,
3590,0,35.025,,
3591,0,34.02,,
3592,0,33.139,,
3593,0,32.416,,
3594,0,31.774,,
3595,0,30.991,,
3596,0,30.229,,
3597,0,29.403,,
3598,0,28.585,,
3599,0,27.838,,
3600,0,27.416,,
3601,7,28.747,,
3602,129,30.972,,
3603,290,33.875,,
3604,412,37.263,,
3605,517,39.359,,
3606,622,40.746,,
3607,684,41.737,,
3608,664,42.31,,
3609,577,42.516,,
3610,411,42.277,,
3611,215,41.582,,
3612,38,40.482,,
3613,0,38.303,,
3614,0,36.286,,
3615,0,35.302,,
3616,0,34.195,,
3617,0,33.309,,
3618,0,32.729,,
3619,0,32.362,,
3620,0,31.817,,
3621,0,30.833,,
3622,0,29.904,,
3623,0,29.166,,
3624,0,28.774,,
3625,5,29.995,,
3626,110,32.296,,
3627,266,35.15,,
3628,427,38.531,,
3629,552,40.796,,
3630,650,42.361,,
3631,658,43.354,,
3632,597,43.837,,
3633,402,43.671,,
3634,222,43.169,,
3635,76,42.368,,
3636,8,41.34,,
3637,0,39.549,,
3638,0,37.721,,
3639,0,36.972,,
3640,0,36.012,,
3641,0,35.117,,
3642,0,34.303,,
3643,0,33.356,,
3644,0,32.155,,
3645,0,30.975,,
3646,0,29.837,,
3647,0,28.851,,
3648,0,28.31,,
3649,7,29.806,,
3650,148,32.099,,
3651,341,35.264,,
3652,520,39.157,,
3653,654,42.736,,
3654,730,44.453,,
3655,750,45.376,,
3656,693,45.799,,
3657,564,45.784,,
3658,394,45.383,,
3659,201,44.558,,
3660,34,43.282,,
3661,0,40.245,,
3662,0,37.412,,
3663,0,36.339,,
3664,0,35.445,,
3665,0,34.841,,
3666,0,34.154,,
3667,0,32.842,,
3668,0,31.435,,
3669,0,30.307,,
3670,0,29.278,,
3671,0,28.316,,
3672,0,27.752,,
3673,7,29.358,,
3674,154,31.861,,
3675,352,35.25,,
3676,534,38.922,,
3677,670,42.368,,
3678,758,44.284,,
3679,767,45.392,,
3680,707,45.95,,
3681,585,46.06,,
3682,413,45.705,,
3683,215,44.865,,
3684,38,43.58,,
3685,0,40.331,,
3686,0,37.379,,
3687,0,36.375,,
3688,0,35.578,,
3689,0,34.949,,
3690,0,33.924,,
3691,0,32.453,,
3692,0,31.11,,
3693,0,30.183,,
3694,0,29.531,,
3695,0,28.901,,
3696,0,28.27,,
3697,6,29.275,,
3698,141,31.44,,
3699,330,34.32,,
3700,490,37.46,,
3701,596,40.366,,
3702,668,42.407,,
3703,661,43.442,,
3704,593,43.891,,
3705,482,43.918,,
3706,347,43.593,,
3707,183,42.851,,
3708,33,41.649,,
3709,0,39.236,,
3710,0,36.576,,
3711,0,35.82,,
3712,0,35.139,,
3713,0,34.212,,
3714,0,33.122,,
3715,0,31.989,,
3716,0,30.97,,
3717,0,30.139,,
3718,0,29.474,,
3719,0,28.852,,
3720,0,28.361,,
3721,4,29.101,,
3722,119,30.966,,
3723,302,33.465,,
3724,478,36.243,,
3725,617,38.809,,
3726,683,40.826,,
3727,675,42.086,,
3728,599,42.716,,
3729,472,42.876,,
3730,339,42.708,,
3731,180,42.123,,
3732,29,41.012,,
3733,0,38.809,,
3734,0,36.225,,
3735,0,35.463,,
3736,0,34.915,,
3737,0,34.53,,
3738,0,34.018,,
3739,0,33.173,,
3740,0,32.121,,
3741,0,31.139,,
3742,0,30.388,,
3743,0,29.771,,
3744,0,29.406,,
3745,2,30.264,,
3746,43,31.787,,
3747,104,33.727,,
3748,164,36.089,,
3749,215,38.112,,
3750,305,39.53,,
3751,349,40.529,,
3752,328,41.08,,
3753,242,41.198,,
3754,151,41.119,,
3755,63,40.625,,
3756,8,39.755,,
3757,0,38.17,,
3758,0,36.102,,
3759,0,35.302,,
3760,0,34.342,,
3761,0,33.321,,
3762,0,32.337,,
3763,0,31.474,,
3764,0,30.788,,
3765,0,30.09,,
3766,0,29.412,,
3767,0,28.783,,
3768,0,28.364,,
3769,2,29.391,,
3770,75,31.595,,
3771,224,34.873,,
3772,395,38.515,,
3773,525,40.861,,
3774,610,42.458,,
3775,641,43.48,,
3776,584,43.951,,
3777,395,43.791,,
3778,185,43.121,,
3779,60,42.183,,
3780,9,41.107,,
3781,0,38.633,,
3782,0,36.128,,
3783,0,35.014,,
3784,0,34.098,,
3785,0,33.286,,
3786,0,32.442,,
3787,0,31.5,,
3788,0,30.585,,
3789,0,29.806,,
3790,0,29.124,,
3791,0,28.395,,
3792,0,27.919,,
3793,4,29.429,,
3794,127,32.125,,
3795,310,35.663,,
3796,484,39.523,,
3797,614,41.915,,
3798,741,43.394,,
3799,754,44.251,,
3800,697,44.666,,
3801,569,44.605,,
3802,401,44.076,,
3803,208,43.14,,
3804,38,41.773,,
3805,0,39.051,,
3806,0,36.16,,
3807,0,35.156,,
3808,0,34.287,,
3809,0,33.532,,
3810,0,32.922,,
3811,0,32.446,,
3812,0,31.784,,
3813,0,30.8,,
3814,0,29.929,,
3815,0,29.186,,
3816,0,28.731,,
3817,5,30.326,,
3818,145,33.091,,
3819,339,36.511,,
3820,520,40.255,,
3821,658,42.555,,
3822,732,43.94,,
3823,741,44.764,,
3824,684,45.128,,
3825,560,45.071,,
3826,394,44.622,,
3827,202,43.749,,
3828,35,42.456,,
3829,0,39.652,,
3830,0,36.732,,
3831,0,35.736,,
3832,0,34.927,,
3833,0,34.261,,
3834,0,33.598,,
3835,0,32.738,,
3836,0,31.569,,
3837,0,30.445,,
3838,0,29.521,,
3839,0,28.775,,
3840,0,28.389,,
3841,4,29.592,,
3842,137,31.683,,
3843,324,34.659,,
3844,498,38.389,,
3845,630,40.976,,
3846,723,42.595,,
3847,722,43.627,,
3848,651,44.149,,
3849,508,44.15,,
3850,288,43.563,,
3851,101,42.528,,
3852,13,41.269,,
3853,0,39.618,,
3854,0,37.518,,
3855,0,36.542,,
3856,0,35.463,,
3857,0,34.51,,
3858,0,33.548,,
3859,0,32.509,,
3860,0,31.459,,
3861,0,30.563,,
3862,0,29.901,,
3863,0,29.345,,
3864,0,29.271,,
3865,3,30.596,,
3866,80,32.515,,
3867,166,34.675,,
3868,403,37.305,,
3869,578,39.949,,
3870,666,41.821,,
3871,675,42.818,,
3872,590,43.205,,
3873,368,42.831,,
3874,200,42.12,,
3875,91,41.245,,
3876,15,40.107,,
3877,0,38.477,,
3878,0,36.378,,
3879,0,35.436,,
3880,0,34.612,,
3881,0,33.895,,
3882,0,33.23,,
3883,0,32.555,,
3884,0,31.953,,
3885,0,31.365,,
3886,0,30.834,,
3887,0,30.361,,
3888,0,30.242,,
3889,2,31.97,,
3890,75,34.002,,
