hour_of_year,insolation,temperature,wind,rainfall
2478,216,6.466,,
2479,425,8.854,,
2480,602,10.469,,
2481,720,11.486,,
2482,758,11.933,,
2483,629,11.632,,
2484,445,10.836,,
2485,247,9.875,,
2486,112,8.851,,
2487,41,7.796,,
2488,6,6.549,,
2489,0,5.113,,
2490,0,4.613,,
2491,0,4.238,,
2492,0,3.695,,
2493,0,3.044,,
2494,0,2.642,,
2495,0,2.454,,
2496,0,2.332,,
2497,0,2.157,,
2498,0,2.215,,
2499,0,2.069,,
2500,0,1.857,,
2501,29,3.061,,
2502,225,6.317,,
2503,455,8.72,,
2504,645,10.288,,
2505,777,11.444,,
2506,814,12.027,,
2507,733,12.015,,
2508,562,11.51,,
2509,354,10.718,,
2510,172,9.708,,
2511,54,8.45,,
2512,6,6.963,,
2513,0,5.502,,
2514,0,4.919,,
2515,0,4.36,,
2516,0,3.576,,
2517,0,3.113,,
2518,0,2.743,,
2519,0,2.337,,
2520,0,1.793,,
2521,0,1.436,,
2522,0,0.989,,
2523,0,0.444,,
2524,0,0.199,,
2525,17,1.538,,
2526,86,4.393,,
2527,224,6.766,,
2528,498,8.572,,
2529,685,9.892,,
2530,789,10.646,,
2531,779,10.953,,
2532,591,10.66,,
2533,393,9.934,,
2534,270,9.031,,
2535,111,7.82,,
2536,16,6.396,,
2537,0,4.569,,
2538,0,3.579,,
2539,0,3.287,,
2540,0,2.771,,
2541,0,1.486,,
2542,0,0.121,,
2543,0,-0.461,,
2544,0,-0.587,,
2545,0,-0.377,,
2546,0,-0.07,,
2547,0,0.072,,
2548,0,0.137,,
2549,47,1.575,,
2550,275,4.662,,
2551,519,6.825,,
2552,731,8.189,,
2553,882,9.294,,
2554,962,9.927,,
2555,958,10.107,,
2556,845,9.867,,
2557,667,9.286,,
2558,437,8.342,,
2559,220,7.098,,
2560,39,5.433,,
2561,0,2.959,,
2562,0,1.791,,
2563,0,1.555,,
2564,0,1.386,,
2565,0,1.075,,
2566,0,0.616,,
2567,0,0.047,,
2568,0,-0.509,,
2569,0,-0.919,,
2570,0,-1.254,,
2571,0,-1.552,,
2572,0,-1.738,,
2573,49,-0.14,,
2574,286,3.842,,
2575,535,5.985,,
2576,747,7.516,,
2577,898,8.574,,
2578,975,9.174,,
2579,975,9.37,,
2580,885,9.265,,
2581,725,8.863,,
2582,476,7.926,,
2583,246,6.638,,
2584,50,4.764,,
2585,0,2.045,,
2586,0,1.123,,
2587,0,0.953,,
2588,0,0.581,,
2589,0,0.021,,
2590,0,-0.429,,
2591,0,-0.79,,
2592,0,-1.006,,
2593,0,-1.173,,
2594,0,-1.232,,
2595,0,-1.36,,
2596,0,-1.463,,
2597,26,-0.13,,
2598,175,2.847,,
2599,323,4.777,,
2600,407,5.98,,
2601,488,6.755,,
2602,480,7.13,,
2603,372,7.025,,
2604,262,6.698,,
2605,135,6.131,,
2606,50,5.467,,
2607,26,4.913,,
2608,5,4.025,,
2609,0,2.527,,
2610,0,1.953,,
2611,0,1.841,,
2612,0,1.549,,
2613,0,1.387,,
2614,0,1.319,,
2615,0,1.249,,
2616,0,1.185,,
2617,0,1.14,,
2618,0,1.007,,
2619,0,0.694,,
2620,0,0.327,,
2621,15,1.363,,
2622,150,4.026,,
2623,311,6.109,,
2624,435,7.522,,
2625,450,8.359,,
2626,437,8.738,,
2627,406,8.824,,
2628,283,8.4,,
2629,168,7.734,,
2630,80,6.801,,
2631,25,5.619,,
2632,3,4.28,,
2633,0,2.915,,
2634,0,2.488,,
2635,0,2.078,,
2636,0,1.505,,
2637,0,1.164,,
2638,0,0.942,,
2639,0,0.777,,
2640,0,0.567,,
2641,0,0.381,,
2642,0,0.334,,
2643,0,0.31,,
2644,0,0.346,,
2645,9,1.216,,
2646,131,3.5,,
2647,282,4.863,,
2648,412,5.93,,
2649,439,6.765,,
2650,445,7.303,,
2651,320,7.357,,
2652,197,7.036,,
2653,107,6.481,,
2654,54,5.796,,
2655,15,4.895,,
2656,2,3.885,,
2657,0,2.702,,
2658,0,2.28,,
2659,0,2.137,,
2660,0,2.021,,
2661,0,1.834,,
2662,0,1.714,,
2663,0,1.612,,
2664,0,1.409,,
2665,0,1.179,,
2666,0,1.035,,
2667,0,0.866,,
2668,0,0.803,,
2669,5,1.622,,
2670,64,4.178,,
2671,197,6.081,,
2672,389,7.451,,
2673,494,8.726,,
2674,553,9.629,,
2675,504,9.968,,
2676,379,9.85,,
2677,206,9.215,,
2678,104,8.349,,
2679,49,7.46,,
2680,9,6.266,,
2681,0,4.356,,
2682,0,3.764,,
2683,0,3.49,,
2684,0,3.307,,
2685,0,3.122,,
2686,0,2.962,,
2687,0,2.889,,
2688,0,2.823,,
2689,0,2.839,,
2690,0,2.802,,
2691,0,2.784,,
2692,0,2.718,,
2693,21,3.945,,
2694,182,6.894,,
2695,376,8.995,,
2696,497,10.489,,
2697,614,11.677,,
2698,541,12.091,,
2699,436,12.088,,
2700,308,11.688,,
2701,224,11.27,,
2702,96,10.474,,
2703,35,9.471,,
2704,6,8.19,,
2705,0,6.482,,
2706,0,5.942,,
2707,0,5.75,,
2708,0,5.372,,
2709,0,4.965,,
2710,0,4.578,,
2711,0,4.257,,
2712,0,4.019,,
2713,0,3.793,,
2714,0,3.392,,
2715,0,3.05,,
2716,0,3.063,,
2717,12,4.458,,
2718,162,7.282,,
2719,405,9.353,,
2720,636,10.993,,
2721,800,12.121,,
2722,852,12.725,,
2723,781,12.788,,
2724,644,12.524,,
2725,466,11.96,,
2726,273,11.121,,
2727,104,9.981,,
2728,12,8.472,,
2729,0,6.712,,
2730,0,6.157,,
2731,0,5.931,,
2732,0,5.695,,
2733,0,5.517,,
2734,0,5.351,,
2735,0,5.279,,
2736,0,5.159,,
2737,0,4.973,,
2738,0,4.681,,
2739,0,4.468,,
2740,0,4.347,,
2741,7,5.487,,
2742,82,7.479,,
2743,256,9.34,,
2744,432,10.894,,
2745,541,11.977,,
2746,619,12.686,,
2747,586,12.881,,
2748,431,12.506,,
2749,262,11.809,,
2750,135,10.953,,
2751,49,9.891,,
2752,7,8.665,,
2753,0,7.238,,
2754,0,6.688,,
2755,0,6.496,,
2756,0,6.193,,
2757,0,5.752,,
2758,0,5.311,,
2759,0,5.014,,
2760,0,4.831,,
2761,0,4.711,,
2762,0,4.691,,
2763,0,4.494,,
2764,0,4.268,,
2765,17,5.418,,
2766,155,7.787,,
2767,321,9.688,,
2768,501,11.39,,
2769,621,12.677,,
2770,712,13.481,,
2771,589,13.475,,
2772,471,12.961,,
2773,345,12.325,,
2774,196,11.593,,
2775,66,10.495,,
2776,9,9.158,,
2777,0,7.518,,
2778,0,6.762,,
2779,0,6.49,,
2780,0,6.15,,
2781,0,5.64,,
2782,0,5.114,,
2783,0,4.743,,
2784,0,4.374,,
2785,0,4.124,,
2786,0,3.793,,
2787,0,3.452,,
2788,0,3.157,,
2789,29,4.749,,
2790,215,7.998,,
2791,442,10.525,,
2792,633,12.29,,
2793,761,13.464,,
2794,792,14.059,,
2795,724,14.039,,
2796,562,13.423,,
2797,361,12.464,,
2798,194,11.62,,
2799,84,10.614,,
2800,11,9.313,,
2801,0,7.554,,
2802,0,6.782,,
2803,0,6.335,,
2804,0,5.897,,
2805,0,5.311,,
2806,0,4.682,,
2807,0,4.094,,
2808,0,3.524,,
2809,0,3.001,,
2810,0,2.597,,
2811,0,2.051,,
2812,0,1.643,,
2813,32,3.614,,
2814,236,7.512,,
2815,469,10.277,,
2816,670,12.182,,
2817,814,13.371,,
2818,834,13.876,,
2819,793,13.938,,
2820,563,13.266,,
2821,451,12.538,,
2822,237,11.521,,
2823,109,10.404,,
2824,17,8.859,,
2825,0,6.738,,
2826,0,5.848,,
2827,0,5.262,,
2828,0,4.611,,
2829,0,4.227,,
2830,0,4.21,,
2831,0,4.009,,
2832,0,3.661,,
2833,0,3.363,,
2834,0,3.137,,
2835,0,2.881,,
2836,0,2.733,,
2837,33,4.329,,
2838,228,7.358,,
2839,454,9.455,,
2840,652,11.102,,
2841,795,12.19,,
2842,845,12.706,,
2843,780,12.697,,
2844,686,12.381,,
2845,518,11.712,,
2846,320,10.718,,
2847,118,9.343,,
2848,19,7.75,,
2849,0,5.814,,
2850,0,4.862,,
2851,0,4.11,,
2852,0,3.292,,
2853,0,2.882,,
2854,0,2.754,,
2855,0,2.41,,
2856,0,2.132,,
2857,0,1.823,,
2858,0,1.602,,
2859,0,1.177,,
2860,0,0.729,,
2861,38,2.452,,
2862,246,6.148,,
2863,482,8.706,,
2864,687,10.653,,
2865,833,12.007,,
2866,905,12.752,,
2867,886,12.967,,
2868,776,12.69,,
2869,524,11.955,,
2870,331,11.177,,
2871,129,10.066,,
2872,17,8.549,,
2873,0,6.84,,
2874,0,6.137,,
2875,0,5.955,,
2876,0,5.642,,
2877,0,5.106,,
2878,0,4.483,,
2879,0,3.637,,
2880,0,2.658,,
2881,0,2.002,,
2882,0,1.452,,
2883,0,0.8,,
2884,0,0.266,,
2885,48,2.65,,
2886,271,6.855,,
2887,509,9.982,,
2888,707,11.84,,
2889,850,12.945,,
2890,916,13.424,,
2891,895,13.379,,
2892,669,12.667,,
2893,522,12.059,,
2894,274,11.075,,
2895,115,10.118,,
2896,15,8.863,,
2897,0,7.463,,
2898,0,6.526,,
2899,0,5.914,,
2900,0,5.724,,
2901,0,5.486,,
2902,0,5.257,,
2903,0,5.081,,
2904,0,4.855,,
2905,0,4.655,,
2906,0,4.608,,
2907,0,4.316,,
2908,0,3.989,,
2909,15,5.314,,
2910,132,7.791,,
2911,299,9.237,,
2912,434,10.359,,
2913,505,11.195,,
2914,530,11.607,,
2915,472,11.62,,
2916,392,11.463,,
2917,248,10.997,,
2918,113,10.217,,
2919,32,9.182,,
2920,5,8.074,,
2921,0,6.853,,
2922,0,6.073,,
2923,0,5.352,,
2924,0,4.922,,
2925,0,4.438,,
2926,0,4.029,,
2927,0,3.686,,
2928,0,3.508,,
2929,0,3.427,,
2930,0,3.297,,
2931,0,3.275,,
2932,0,3.203,,
2933,6,4.51,,
2934,75,6.376,,
2935,231,8.111,,
2936,405,9.841,,
2937,600,11.323,,
2938,694,12.356,,
2939,689,12.923,,
2940,594,13.051,,
2941,473,12.815,,
2942,340,12.216,,
2943,169,11.137,,
2944,34,9.669,,
2945,0,7.624,,
2946,0,6.482,,
2947,0,5.886,,
2948,0,5.154,,
2949,0,4.627,,
2950,0,4.222,,
2951,0,3.733,,
2952,0,3.151,,
2953,0,2.486,,
2954,0,1.854,,
2955,0,1.345,,
2956,0,1.372,,
2957,48,3.831,,
2958,268,6.977,,
2959,499,9.233,,
2960,693,10.69,,
2961,816,11.594,,
2962,842,11.902,,
2963,785,11.879,,
2964,694,11.699,,
2965,538,11.184,,
2966,388,10.419,,
2967,194,9.316,,
2968,42,7.665,,
2969,0,5.175,,
2970,0,4.158,,
2971,0,3.422,,
2972,0,2.506,,
2973,0,1.58,,
2974,0,0.981,,
2975,0,0.569,,
2976,0,0.361,,
2977,0,0.336,,
2978,0,0.365,,
2979,0,0.373,,
2980,0,0.521,,
2981,47,2.445,,
2982,266,5.609,,
2983,501,7.839,,
2984,698,9.515,,
2985,845,10.701,,
2986,919,11.315,,
2987,913,11.465,,
2988,817,11.238,,
2989,661,10.722,,
2990,470,9.919,,
2991,250,8.84,,
2992,52,7.151,,
2993,0,4.635,,
2994,0,3.401,,
2995,0,2.642,,
2996,0,1.987,,
2997,0,1.652,,
2998,0,1.487,,
2999,0,1.422,,
3000,0,1.509,,
3001,0,1.656,,
3002,0,1.878,,
3003,0,1.844,,
3004,0,1.843,,
3005,45,3.771,,
3006,259,6.91,,
3007,489,9.069,,
3008,687,11.006,,
3009,831,11.892,,
3010,904,12.26,,
3011,900,12.123,,
3012,821,11.694,,
3013,679,11.056,,
3014,470,10.141,,
3015,247,9.055,,
3016,51,7.444,,
3017,0,4.863,,
3018,0,3.257,,
3019,0,2.536,,
3020,0,1.959,,
3021,0,1.643,,
3022,0,1.452,,
3023,0,1.231,,
3024,0,1.076,,
3025,0,0.952,,
3026,0,1.017,,
3027,0,0.999,,
3028,0,1.151,,
3029,43,3.395,,
3030,253,6.952,,
3031,481,9.317,,
3032,678,11.035,,
3033,819,12.312,,
3034,888,12.973,,
3035,858,13.096,,
3036,766,12.794,,
3037,592,12.152,,
3038,353,11.184,,
3039,148,9.825,,
3040,24,8.214,,
3041,0,6.114,,
3042,0,4.781,,
3043,0,3.666,,
3044,0,3.027,,
3045,0,2.695,,
3046,0,2.254,,
3047,0,1.8,,
3048,0,1.345,,
3049,0,0.912,,
3050,0,0.784,,
3051,0,0.781,,
3052,0,1.044,,
3053,43,3.653,,
3054,253,7.589,,
3055,484,10.319,,
3056,664,11.879,,
3057,809,13.092,,
3058,882,13.82,,
3059,876,14.009,,
3060,792,13.681,,
3061,636,12.755,,
3062,418,11.613,,
3063,201,10.236,,
3064,35,8.489,,
3065,0,6.106,,
3066,0,4.309,,
3067,0,3.316,,
3068,0,2.704,,
3069,0,2.392,,
3070,0,1.991,,
3071,0,1.644,,
3072,0,1.448,,
3073,0,1.374,,
3074,0,1.513,,
3075,0,1.697,,
3076,0,1.869,,
3077,33,4.087,,
3078,217,7.829,,
3079,459,10.532,,
3080,662,12.125,,
3081,804,13.325,,
3082,875,13.913,,
3083,856,13.908,,
3084,772,13.496,,
3085,613,12.775,,
3086,400,11.779,,
3087,177,10.455,,
3088,26,8.748,,
3089,0,6.476,,
3090,0,5.1,,
3091,0,4.296,,
3092,0,3.759,,
3093,0,3.381,,
3094,0,2.852,,
3095,0,2.344,,
3096,0,2.101,,
3097,0,1.969,,
3098,0,2.074,,
3099,0,2.164,,
3100,0,2.415,,
3101,38,4.576,,
3102,237,8.083,,
3103,461,10.528,,
3104,641,12.215,,
3105,786,13.495,,
3106,862,14.149,,
3107,840,14.205,,
3108,751,13.853,,
3109,597,13.22,,
3110,400,12.299,,
3111,196,10.999,,
3112,31,9.175,,
3113,0,6.797,,
3114,0,5.765,,
3115,0,5.245,,
3116,0,4.365,,
3117,0,3.841,,
3118,0,3.457,,
3119,0,3.251,,
3120,0,2.846,,
3121,0,2.481,,
3122,0,2.284,,
3123,0,1.929,,
3124,0,1.714,,
3125,35,3.691,,
3126,229,7.093,,
3127,451,9.084,,
3128,640,10.66,,
3129,776,11.666,,
3130,830,12.087,,
3131,765,12.059,,
3132,577,11.646,,
3133,381,11.003,,
3134,189,10.169,,
3135,53,8.879,,
3136,5,7.646,,
3137,0,6.652,,
3138,0,5.63,,
3139,0,5.238,,
3140,0,4.853,,
3141,0,4.622,,
3142,0,4.526,,
3143,0,4.209,,
3144,0,3.765,,
3145,0,2.883,,
3146,0,2.536,,
3147,0,2.448,,
3148,0,2.394,,
3149,34,4.112,,
3150,238,6.644,,
3151,465,8.531,,
3152,659,10.143,,
3153,798,11.329,,
3154,855,11.853,,
3155,810,11.815,,
3156,730,11.517,,
3157,564,10.891,,
3158,311,9.909,,
3159,129,8.766,,
3160,21,7.315,,
3161,0,5.417,,
3162,0,4.297,,
3163,0,3.929,,
3164,0,3.789,,
3165,0,3.337,,
3166,0,2.904,,
3167,0,2.47,,
3168,0,2.17,,
3169,0,1.997,,
3170,0,1.846,,
3171,0,1.663,,
3172,0,1.591,,
3173,34,3.369,,
3174,227,6.382,,
3175,447,8.42,,
3176,641,9.978,,
3177,780,11.083,,
3178,848,11.693,,
3179,830,11.835,,
3180,710,11.546,,
3181,499,10.837,,
3182,274,9.728,,
3183,112,8.393,,
3184,16,6.824,,
3185,0,5.064,,
3186,0,4.089,,
3187,0,3.571,,
3188,0,3.222,,
3189,0,2.461,,
3190,0,1.985,,
3191,0,1.863,,
3192,0,1.934,,
3193,0,1.904,,
3194,0,1.895,,
3195,0,1.875,,
3196,0,1.965,,
3197,33,3.71,,
3198,220,6.436,,
3199,436,8.351,,
3200,628,9.919,,
3201,765,11.032,,
3202,834,11.659,,
3203,799,11.835,,
3204,665,11.648,,
3205,468,11.04,,
3206,282,10.252,,
3207,116,9.22,,
3208,16,7.856,,
3209,0,6.113,,
3210,0,5.127,,
3211,0,4.9,,
3212,0,4.617,,
3213,0,4.28,,
3214,0,3.994,,
3215,0,3.786,,
3216,0,3.694,,
3217,0,3.646,,
3218,0,3.49,,
3219,0,3.253,,
3220,0,3.174,,
3221,26,4.866,,
3222,206,7.774,,
3223,399,9.438,,
3224,596,10.951,,
3225,697,11.891,,
3226,700,12.191,,
3227,609,12.015,,
3228,501,11.828,,
3229,327,11.312,,
3230,173,10.537,,
3231,54,9.384,,
3232,6,8.131,,
3233,0,6.929,,
3234,0,6.367,,
3235,0,6.028,,
3236,0,5.542,,
3237,0,5.026,,
3238,0,4.631,,
3239,0,4.201,,
3240,0,3.83,,
3241,0,3.632,,
3242,0,3.525,,
3243,0,3.432,,
3244,0,3.425,,
3245,29,5.217,,
3246,215,7.854,,
3247,422,9.677,,
3248,601,11.18,,
3249,661,11.99,,
3250,622,12.209,,
3251,500,12.032,,
3252,419,11.786,,
3253,318,11.398,,
3254,218,10.791,,
3255,96,9.815,,
3256,18,8.546,,
3257,0,6.593,,
3258,0,5.589,,
3259,0,4.831,,
3260,0,4.428,,
3261,0,3.608,,
3262,0,2.992,,
3263,0,2.391,,
3264,0,1.917,,
3265,0,1.493,,
3266,0,1.209,,
3267,0,1.008,,
3268,0,1.247,,
3269,43,4.036,,
3270,251,7.753,,
3271,473,9.759,,
3272,667,11.206,,
3273,805,12.17,,
3274,876,12.614,,
3275,867,12.688,,
3276,757,12.446,,
3277,587,11.96,,
3278,385,11.14,,
3279,214,9.984,,
3280,37,8.271,,
3281,0,5.966,,
3282,0,4.605,,
3283,0,4.299,,
3284,0,4.109,,
3285,0,3.767,,
3286,0,3.245,,
3287,0,2.661,,
3288,0,2.149,,
3289,0,1.768,,
3290,0,1.416,,
3291,0,0.949,,
3292,0,0.886,,
3293,44,3.618,,
3294,258,7.187,,
3295,482,9.432,,
3296,675,11.017,,
3297,812,12.037,,
3298,877,12.468,,
3299,838,12.407,,
3300,744,12.11,,
3301,569,11.535,,
3302,328,10.597,,
3303,144,9.48,,
3304,18,7.976,,
3305,0,6.186,,
3306,0,5.079,,
3307,0,4.778,,
3308,0,4.388,,
3309,0,3.896,,
3310,0,3.373,,
3311,0,3.073,,
3312,0,2.891,,
3313,0,2.779,,
3314,0,2.692,,
3315,0,2.457,,
3316,0,2.333,,
3317,38,4.418,,
3318,242,7.998,,
3319,461,10.234,,
3320,639,11.75,,
3321,771,12.787,,
3322,832,13.345,,
3323,790,13.395,,
3324,624,12.931,,
3325,458,12.304,,
3326,271,11.475,,
3327,113,10.399,,
3328,14,8.963,,
3329,0,7.29,,
3330,0,6.393,,
3331,0,6.174,,
3332,0,6.045,,
3333,0,5.715,,
3334,0,5.344,,
3335,0,4.962,,
3336,0,4.766,,
3337,0,4.604,,
3338,0,4.415,,
3339,0,4.193,,
3340,0,4.166,,
3341,24,6.053,,
3342,201,8.585,,
3343,408,10.635,,
3344,596,12.331,,
3345,721,13.423,,
3346,738,13.824,,
3347,650,13.727,,
3348,535,13.298,,
3349,385,12.682,,
3350,230,11.889,,
3351,103,10.882,,
3352,11,9.497,,
3353,0,7.977,,
3354,0,7.274,,
3355,0,7.056,,
3356,0,6.77,,
3357,0,6.351,,
3358,0,5.886,,
3359,0,5.532,,
3360,0,5.223,,
3361,0,4.971,,
3362,0,4.946,,
3363,0,4.818,,
3364,0,4.833,,
3365,25,6.559,,
3366,197,9.269,,
3367,411,11.035,,
3368,583,12.471,,
3369,665,13.295,,
3370,655,13.505,,
3371,519,13.261,,
3372,381,12.879,,
3373,240,12.4,,
3374,142,11.635,,
3375,46,10.478,,
3376,9,9.408,,
3377,0,8.163,,
3378,0,7.332,,
3379,0,7.04,,
3380,0,6.791,,
3381,0,6.205,,
3382,0,5.549,,
3383,0,4.991,,
3384,0,4.731,,
3385,0,4.597,,
3386,0,4.468,,
3387,0,4.239,,
3388,0,4.211,,
3389,25,5.856,,
3390,209,8.505,,
3391,414,10.547,,
3392,594,12.198,,
3393,694,13.172,,
3394,666,13.403,,
3395,559,13.156,,
3396,352,12.464,,
3397,200,11.766,,
3398,73,10.726,,
3399,28,9.814,,
3400,6,8.969,,
3401,0,7.815,,
3402,0,7.016,,
3403,0,6.674,,
3404,0,6.15,,
3405,0,5.695,,
3406,0,5.183,,
3407,0,4.747,,
3408,0,4.215,,
3409,0,3.528,,
3410,0,3.021,,
3411,0,2.663,,
3412,0,2.667,,
3413,31,5.505,,
3414,215,8.53,,
3415,432,10.843,,
3416,612,12.692,,
3417,723,13.795,,
3418,747,14.427,,
3419,738,14.753,,
3420,548,14.277,,
3421,452,13.717,,
3422,292,12.916,,
3423,105,11.671,,
3424,13,10.233,,
3425,0,8.568,,
3426,0,7.417,,
3427,0,6.999,,
3428,0,6.451,,
3429,0,5.704,,
3430,0,5.151,,
3431,0,4.846,,
3432,0,4.416,,
3433,0,4.037,,
3434,0,3.863,,
3435,0,3.656,,
3436,0,3.739,,
3437,30,6.099,,
3438,213,9.022,,
3439,414,11.025,,
3440,603,12.593,,
3441,706,13.541,,
3442,737,13.934,,
3443,669,13.793,,
3444,583,13.413,,
3445,418,12.881,,
3446,258,12.078,,
3447,124,11.03,,
3448,17,9.575,,
3449,0,8.013,,
3450,0,6.806,,
3451,0,6.064,,
3452,0,5.175,,
3453,0,4.331,,
3454,0,3.543,,
3455,0,2.989,,
3456,0,2.366,,
3457,0,1.736,,
3458,0,1.293,,
3459,0,0.996,,
3460,0,1.048,,
3461,42,3.828,,
3462,255,7.59,,
3463,479,9.955,,
3464,671,11.643,,
3465,808,12.764,,
3466,875,13.38,,
3467,839,13.586,,
3468,707,13.27,,
3469,507,12.398,,
3470,332,11.422,,
3471,167,10.442,,
3472,32,9.164,,
3473,0,7.333,,
3474,0,6.079,,
3475,0,5.707,,
3476,0,5.273,,
3477,0,4.89,,
3478,0,4.62,,
3479,0,4.465,,
3480,0,4.26,,
3481,0,4.031,,
3482,0,3.754,,
3483,0,3.302,,
3484,0,3.207,,
3485,29,5.563,,
3486,222,8.785,,
3487,425,10.799,,
3488,589,12.196,,
3489,682,12.892,,
3490,629,12.816,,
3491,548,12.561,,
3492,466,12.482,,
3493,326,12.023,,
3494,185,11.254,,
3495,66,10.204,,
3496,11,9.143,,
3497,0,7.957,,
3498,0,7.146,,
3499,0,6.793,,
3500,0,6.462,,
3501,0,6.045,,
3502,0,5.539,,
3503,0,5.115,,
3504,0,4.834,,
3505,0,4.574,,
3506,0,4.171,,
3507,0,3.763,,
3508,0,3.717,,
3509,20,5.77,,
3510,179,8.185,,
3511,382,9.744,,
3512,571,11.183,,
3513,708,12.359,,
3514,758,12.92,,
3515,635,12.758,,
3516,525,12.619,,
3517,398,12.331,,
3518,225,11.571,,
3519,82,10.514,,
3520,9,9.376,,
3521,0,8.187,,
3522,0,7.371,,
3523,0,6.975,,
3524,0,6.603,,
3525,0,6.149,,
3526,0,5.604,,
3527,0,4.942,,
3528,0,4.283,,
3529,0,3.941,,
3530,0,3.895,,
3531,0,3.931,,
3532,0,4.027,,
3533,23,5.856,,
3534,204,8.224,,
3535,404,9.92,,
3536,568,11.275,,
3537,703,12.32,,
3538,756,12.937,,
3539,667,12.979,,
3540,507,12.65,,
3541,353,12.179,,
3542,238,11.573,,
3543,98,10.576,,
3544,12,9.291,,
3545,0,8.077,,
3546,0,7.423,,
3547,0,7.333,,
3548,0,7.075,,
3549,0,6.784,,
3550,0,6.488,,
3551,0,6.18,,
3552,0,5.812,,
3553,0,5.618,,
3554,0,5.344,,
3555,0,5.082,,
3556,0,5.105,,
3557,7,6.64,,
3558,113,8.521,,
3559,313,10.04,,
3560,479,11.25,,
3561,528,11.933,,
3562,550,12.369,,
3563,522,12.653,,
3564,432,12.647,,
3565,281,12.248,,
3566,105,11.385,,
3567,42,10.508,,
3568,7,9.558,,
3569,0,8.644,,
3570,0,7.884,,
3571,0,7.574,,
3572,0,7.258,,
3573,0,7.065,,
3574,0,6.847,,
3575,0,6.566,,
3576,0,6.296,,
3577,0,6.138,,
3578,0,5.881,,
3579,0,5.541,,
3580,0,5.788,,
3581,11,7.789,,
3582,107,9.62,,
3583,257,11.171,,
3584,367,12.426,,
3585,443,13.068,,
3586,494,13.2,,
3587,474,13.103,,
3588,378,12.689,,
3589,214,12.037,,
3590,110,11.14,,
3591,44,10.444,,
3592,7,9.09,,
3593,0,7.915,,
3594,0,6.881,,
3595,0,6.238,,
3596,0,5.802,,
3597,0,5.375,,
3598,0,5.287,,
3599,0,5.485,,
3600,0,5.648,,
3601,0,5.648,,
3602,0,5.443,,
3603,0,5.242,,
3604,0,5.255,,
3605,8,6.962,,
3606,69,9.477,,
3607,165,10.973,,
3608,262,12.161,,
3609,367,13.071,,
3610,391,13.434,,
3611,352,13.319,,
3612,322,13.076,,
3613,226,12.609,,
3614,132,11.947,,
3615,57,11.162,,
3616,16,10.129,,
3617,0,8.396,,
3618,0,7.352,,
3619,0,7.203,,
3620,0,7.05,,
3621,0,6.732,,
3622,0,6.36,,
3623,0,6.126,,
3624,0,5.82,,
3625,0,5.557,,
3626,0,5.37,,
3627,0,4.989,,
3628,0,4.822,,
3629,6,5.845,,
3630,52,7.632,,
3631,150,9.582,,
3632,303,11.275,,
3633,456,12.368,,
3634,492,12.711,,
3635,417,12.473,,
3636,317,11.983,,
3637,234,11.469,,
3638,130,10.742,,
3639,60,9.93,,
3640,9,8.855,,
3641,0,7.519,,
3642,0,6.664,,
3643,0,6.407,,
3644,0,5.902,,
3645,0,4.929,,
3646,0,4.198,,
3647,0,3.7,,
3648,0,3.429,,
3649,0,3.208,,
3650,0,3.015,,
3651,0,2.959,,
3652,0,3.426,,
3653,6,5.063,,
3654,65,7.197,,
3655,203,8.804,,
3656,383,10.349,,
3657,545,11.75,,
3658,700,12.734,,
3659,723,13.188,,
3660,597,13.075,,
3661,408,12.609,,
3662,207,11.715,,
3663,76,10.587,,
3664,10,9.349,,
3665,0,8.099,,
3666,0,7.442,,
3667,0,7.212,,
3668,0,6.952,,
3669,0,6.634,,
3670,0,6.355,,
3671,0,6.079,,
3672,0,5.908,,
3673,0,5.817,,
3674,0,5.667,,
3675,0,5.483,,
3676,0,5.515,,
3677,11,7.201,,
3678,159,9.211,,
3679,343,11.235,,
3680,489,12.696,,
3681,621,13.894,,
3682,677,14.573,,
3683,608,14.737,,
3684,504,14.577,,
3685,398,14.237,,
3686,232,13.346,,
3687,72,12.015,,
3688,8,10.699,,
3689,0,9.422,,
3690,0,8.683,,
3691,0,8.377,,
3692,0,8.081,,
3693,0,7.802,,
3694,0,7.457,,
3695,0,7.016,,
3696,0,6.7,,
3697,0,6.513,,
3698,0,6.359,,
3699,0,6.374,,
3700,0,6.612,,
3701,17,8.381,,
3702,165,10.639,,
3703,364,12.4,,
3704,514,13.859,,
3705,616,14.823,,
3706,675,15.3,,
3707,572,15.201,,
3708,416,14.731,,
3709,253,13.989,,
3710,142,13.197,,
3711,55,12.209,,
3712,11,11.056,,
3713,0,9.697,,
3714,0,8.735,,
3715,0,8.4,,
3716,0,8.135,,
3717,0,7.854,,
3718,0,7.528,,
3719,0,7.184,,
3720,0,6.892,,
3721,0,6.712,,
3722,0,6.599,,
3723,0,6.551,,
3724,0,6.852,,
3725,14,9.07,,
3726,163,11.378,,
3727,382,12.965,,
3728,545,14.378,,
3729,640,15.326,,
3730,660,15.827,,
3731,576,15.862,,
3732,451,15.621,,
3733,265,14.897,,
3734,85,13.871,,
3735,33,13.035,,
3736,4,11.929,,
3737,0,10.932,,
3738,0,10.365,,
3739,0,10.114,,
3740,0,9.846,,
3741,0,9.57,,
3742,0,9.272,,
3743,0,8.973,,
3744,0,8.702,,
3745,0,8.518,,
3746,0,8.352,,
