hour_of_year,insolation,temperature,wind,rainfall
2629,774,34.189,,
2630,639,33.939,,
2631,456,33.5,,
2632,241,32.813,,
2633,45,31.801,,
2634,0,30.19,,
2635,0,28.992,,
2636,0,28.197,,
2637,0,27.573,,
2638,0,27.074,,
2639,0,26.605,,
2640,0,26.135,,
2641,0,25.737,,
2642,0,25.432,,
2643,0,25.187,,
2644,0,24.893,,
2645,0,24.579,,
2646,13,25.473,,
2647,186,27.349,,
2648,407,30.191,,
2649,606,31.916,,
2650,755,33.103,,
2651,835,33.92,,
2652,846,34.273,,
2653,783,34.239,,
2654,649,33.945,,
2655,463,33.484,,
2656,244,32.817,,
2657,45,31.788,,
2658,0,29.991,,
2659,0,28.758,,
2660,0,27.953,,
2661,0,27.329,,
2662,0,26.854,,
2663,0,26.462,,
2664,0,26.162,,
2665,0,25.911,,
2666,0,25.689,,
2667,0,25.501,,
2668,0,25.317,,
2669,0,25.148,,
2670,10,26.038,,
2671,170,27.705,,
2672,383,29.707,,
2673,577,31.838,,
2674,723,33.362,,
2675,814,34.468,,
2676,824,34.952,,
2677,760,34.899,,
2678,609,34.379,,
2679,425,33.638,,
2680,213,32.651,,
2681,33,31.276,,
2682,0,29.634,,
2683,0,28.716,,
2684,0,28.188,,
2685,0,27.718,,
2686,0,27.328,,
2687,0,27.025,,
2688,0,26.77,,
2689,0,26.526,,
2690,0,26.284,,
2691,0,25.997,,
2692,0,25.757,,
2693,0,25.576,,
2694,8,26.415,,
2695,151,27.816,,
2696,358,29.519,,
2697,552,31.365,,
2698,698,33.132,,
2699,770,34.455,,
2700,780,35.124,,
2701,718,35.245,,
2702,586,34.945,,
2703,403,34.26,,
2704,194,33.184,,
2705,28,31.628,,
2706,0,29.767,,
2707,0,28.752,,
2708,0,28.372,,
2709,0,28.085,,
2710,0,27.73,,
2711,0,27.412,,
2712,0,27.191,,
2713,0,26.99,,
2714,0,26.759,,
2715,0,26.505,,
2716,0,26.237,,
2717,0,25.955,,
2718,7,26.683,,
2719,146,28.117,,
2720,352,29.816,,
2721,542,31.636,,
2722,685,33.317,,
2723,762,34.521,,
2724,769,35.228,,
2725,705,35.408,,
2726,557,35.158,,
2727,376,34.62,,
2728,174,33.699,,
2729,22,32.35,,
2730,0,30.584,,
2731,0,29.451,,
2732,0,28.905,,
2733,0,28.547,,
2734,0,28.156,,
2735,0,27.861,,
2736,0,27.604,,
2737,0,27.272,,
2738,0,26.909,,
2739,0,26.635,,
2740,0,26.432,,
2741,0,26.275,,
2742,7,27.104,,
2743,138,28.672,,
2744,336,30.774,,
2745,524,33.061,,
2746,660,35.032,,
2747,740,35.986,,
2748,752,36.339,,
2749,694,36.241,,
2750,552,35.822,,
2751,373,35.282,,
2752,173,34.444,,
2753,22,33.193,,
2754,0,31.439,,
2755,0,30.126,,
2756,0,29.314,,
2757,0,28.694,,
2758,0,28.285,,
2759,0,28.023,,
2760,0,27.78,,
2761,0,27.54,,
2762,0,27.358,,
2763,0,27.194,,
2764,0,27.047,,
2765,0,26.926,,
2766,5,27.638,,
2767,122,29.233,,
2768,313,32.034,,
2769,496,35.183,,
2770,632,36.885,,
2771,676,37.65,,
2772,675,37.775,,
2773,604,37.424,,
2774,467,36.992,,
2775,317,36.541,,
2776,139,35.857,,
2777,16,34.673,,
2778,0,32.73,,
2779,0,31.143,,
2780,0,30.042,,
2781,0,29.3,,
2782,0,28.921,,
2783,0,28.931,,
2784,0,28.895,,
2785,0,28.735,,
2786,0,28.502,,
2787,0,28.234,,
2788,0,28.034,,
2789,0,27.993,,
2790,4,28.621,,
2791,104,30.021,,
2792,275,32.353,,
2793,440,35.128,,
2794,553,36.563,,
2795,568,37.204,,
2796,514,37.339,,
2797,448,37.122,,
2798,438,36.822,,
2799,309,36.206,,
2800,139,35.314,,
2801,17,33.964,,
2802,0,31.906,,
2803,0,30.328,,
2804,0,29.321,,
2805,0,28.603,,
2806,0,28.288,,
2807,0,28.278,,
2808,0,28.15,,
2809,0,27.891,,
2810,0,27.631,,
2811,0,27.42,,
2812,0,27.24,,
2813,0,27.11,,
2814,5,27.712,,
2815,114,29.269,,
2816,293,31.032,,
2817,477,32.315,,
2818,618,33.37,,
2819,682,34.127,,
2820,701,34.444,,
2821,633,34.364,,
2822,520,34.16,,
2823,351,33.866,,
2824,162,33.317,,
2825,20,32.451,,
2826,0,31.144,,
2827,0,30.046,,
2828,0,29.27,,
2829,0,28.631,,
2830,0,28.157,,
2831,0,27.847,,
2832,0,27.608,,
2833,0,27.308,,
2834,0,26.892,,
2835,0,26.494,,
2836,0,26.206,,
2837,0,26.016,,
2838,6,26.894,,
2839,137,28.536,,
2840,335,30.252,,
2841,520,31.699,,
2842,658,32.849,,
2843,746,33.637,,
2844,754,34.043,,
2845,691,34.078,,
2846,546,33.785,,
2847,374,33.275,,
2848,178,32.498,,
2849,23,31.437,,
2850,0,30.071,,
2851,0,29.054,,
2852,0,28.381,,
2853,0,27.839,,
2854,0,27.36,,
2855,0,26.951,,
2856,0,26.592,,
2857,0,26.298,,
2858,0,26.124,,
2859,0,26.114,,
2860,0,26.183,,
2861,0,26.252,,
2862,3,26.815,,
2863,91,27.773,,
2864,270,29.333,,
2865,505,31.018,,
2866,657,32.135,,
2867,730,32.727,,
2868,743,32.978,,
2869,687,32.951,,
2870,564,32.62,,
2871,390,31.999,,
2872,189,31.127,,
2873,25,29.897,,
2874,0,28.418,,
2875,0,27.376,,
2876,0,26.851,,
2877,0,26.591,,
2878,0,26.304,,
2879,0,26.023,,
2880,0,25.766,,
2881,0,25.519,,
2882,0,25.323,,
2883,0,25.214,,
2884,0,25.16,,
2885,0,25.183,,
2886,7,25.862,,
2887,157,27.072,,
2888,367,28.682,,
2889,561,30.275,,
2890,707,31.455,,
2891,792,32.257,,
2892,803,32.653,,
2893,741,32.668,,
2894,605,32.367,,
2895,423,31.838,,
2896,214,31.037,,
2897,32,29.968,,
2898,0,28.583,,
2899,0,27.587,,
2900,0,26.963,,
2901,0,26.476,,
2902,0,26.088,,
2903,0,25.735,,
2904,0,25.418,,
2905,0,25.19,,
2906,0,25.135,,
2907,0,25.072,,
2908,0,25.183,,
2909,0,25.243,,
2910,6,26.207,,
2911,150,27.37,,
2912,359,28.798,,
2913,547,30.326,,
2914,689,31.446,,
2915,778,32.189,,
2916,787,32.54,,
2917,726,32.532,,
2918,600,32.252,,
2919,424,31.756,,
2920,217,31.043,,
2921,33,30.072,,
2922,0,28.805,,
2923,0,27.899,,
2924,0,27.35,,
2925,0,26.923,,
2926,0,26.589,,
2927,0,26.324,,
2928,0,26.11,,
2929,0,26.202,,
2930,0,26.155,,
2931,0,26.046,,
2932,0,26.029,,
2933,0,25.988,,
2934,4,26.688,,
2935,114,27.624,,
2936,317,28.869,,
2937,527,30.194,,
2938,652,31.229,,
2939,704,31.923,,
2940,714,32.355,,
2941,665,32.454,,
2942,550,32.239,,
2943,383,31.787,,
2944,190,31.103,,
2945,25,30.224,,
2946,0,29.271,,
2947,0,28.703,,
2948,0,28.331,,
2949,0,27.979,,
2950,0,27.602,,
2951,0,27.269,,
2952,0,26.988,,
2953,0,26.749,,
2954,0,26.516,,
2955,0,26.389,,
2956,0,26.387,,
2957,0,26.391,,
2958,3,27.134,,
2959,128,28.027,,
2960,329,29.124,,
2961,529,30.348,,
2962,675,31.438,,
2963,758,32.269,,
2964,766,32.787,,
2965,702,32.913,,
2966,574,32.703,,
2967,397,32.228,,
2968,195,31.507,,
2969,26,30.518,,
2970,0,29.371,,
2971,0,28.573,,
2972,0,28.043,,
2973,0,27.627,,
2974,0,27.226,,
2975,0,26.868,,
2976,0,26.545,,
2977,0,26.257,,
2978,0,26.056,,
2979,0,25.923,,
2980,0,25.955,,
2981,0,25.939,,
2982,5,26.793,,
2983,145,27.891,,
2984,345,29.235,,
2985,528,30.849,,
2986,666,32.761,,
2987,727,33.767,,
2988,737,34.119,,
2989,677,34.113,,
2990,551,33.824,,
2991,378,33.371,,
2992,183,32.686,,
2993,23,31.712,,
2994,0,30.385,,
2995,0,29.386,,
2996,0,28.788,,
2997,0,28.309,,
2998,0,27.882,,
2999,0,27.527,,
3000,0,27.298,,
3001,0,27.182,,
3002,0,27.011,,
3003,0,26.815,,
3004,0,26.64,,
3005,0,26.495,,
3006,4,27.273,,
3007,126,28.366,,
3008,316,29.718,,
3009,493,31.166,,
3010,635,32.431,,
3011,740,33.22,,
3012,751,33.576,,
3013,692,33.548,,
3014,551,33.224,,
3015,378,32.735,,
3016,183,31.993,,
3017,22,31.022,,
3018,0,29.832,,
3019,0,28.964,,
3020,0,28.419,,
3021,0,28.029,,
3022,0,27.722,,
3023,0,27.456,,
3024,0,27.276,,
3025,0,27.188,,
3026,0,27.162,,
3027,0,27.136,,
3028,0,26.951,,
3029,0,26.972,,
3030,2,27.464,,
3031,77,28.338,,
3032,260,29.473,,
3033,433,30.686,,
3034,564,31.793,,
3035,635,32.555,,
3036,656,32.925,,
3037,616,32.898,,
3038,502,32.533,,
3039,356,31.917,,
3040,175,31.092,,
3041,22,30.084,,
3042,0,29.048,,
3043,0,28.458,,
3044,0,28.153,,
3045,0,27.938,,
3046,0,27.752,,
3047,0,27.541,,
3048,0,27.283,,
3049,0,27.055,,
3050,0,26.88,,
3051,0,26.819,,
3052,0,26.686,,
3053,0,26.597,,
3054,2,27.068,,
3055,71,27.775,,
3056,250,28.788,,
3057,454,30.06,,
3058,590,31.146,,
3059,669,31.942,,
3060,681,32.395,,
3061,663,32.531,,
3062,566,32.274,,
3063,398,31.655,,
3064,199,30.795,,
3065,26,29.754,,
3066,0,28.641,,
3067,0,27.986,,
3068,0,27.642,,
3069,0,27.388,,
3070,0,27.102,,
3071,0,26.833,,
3072,0,26.646,,
3073,0,26.498,,
3074,0,26.448,,
3075,0,26.508,,
3076,0,26.565,,
3077,0,26.587,,
3078,3,27.383,,
3079,145,28.369,,
3080,342,29.484,,
3081,512,30.623,,
3082,657,31.632,,
3083,736,32.362,,
3084,750,32.772,,
3085,693,32.767,,
3086,581,32.464,,
3087,413,31.919,,
3088,214,31.152,,
3089,30,30.153,,
3090,0,28.956,,
3091,0,28.146,,
3092,0,27.603,,
3093,0,27.147,,
3094,0,26.761,,
3095,0,26.433,,
3096,0,26.145,,
3097,0,25.942,,
3098,0,25.978,,
3099,0,25.987,,
3100,0,26.002,,
3101,0,26.017,,
3102,3,26.772,,
3103,120,27.784,,
3104,330,29.109,,
3105,526,30.642,,
3106,670,32.061,,
3107,755,33.1,,
3108,764,33.645,,
3109,704,33.765,,
3110,580,33.509,,
3111,406,32.99,,
3112,204,32.218,,
3113,26,31.179,,
3114,0,29.902,,
3115,0,29.001,,
3116,0,28.422,,
3117,0,27.981,,
3118,0,27.568,,
3119,0,27.174,,
3120,0,26.839,,
3121,0,26.548,,
3122,0,26.321,,
3123,0,26.204,,
3124,0,26.2,,
3125,0,26.139,,
3126,4,26.876,,
3127,134,27.881,,
3128,331,29.265,,
3129,526,30.834,,
3130,666,32.328,,
3131,750,33.435,,
3132,760,34.063,,
3133,701,34.172,,
3134,575,33.893,,
3135,403,33.352,,
3136,204,32.55,,
3137,26,31.512,,
3138,0,30.198,,
3139,0,29.193,,
3140,0,28.507,,
3141,0,27.978,,
3142,0,27.601,,
3143,0,27.285,,
3144,0,27.071,,
3145,0,27.008,,
3146,0,26.908,,
3147,0,26.768,,
3148,0,26.638,,
3149,0,26.545,,
3150,3,27.257,,
3151,141,28.299,,
3152,345,29.561,,
3153,533,31.027,,
3154,665,32.34,,
3155,755,33.332,,
3156,767,33.77,,
3157,708,33.703,,
3158,583,33.388,,
3159,409,32.891,,
3160,207,32.089,,
3161,26,30.989,,
3162,0,29.637,,
3163,0,28.674,,
3164,0,28.069,,
3165,0,27.622,,
3166,0,27.224,,
3167,0,26.855,,
3168,0,26.591,,
3169,0,26.567,,
3170,0,26.439,,
3171,0,26.273,,
3172,0,26.143,,
3173,0,26.04,,
3174,3,26.655,,
3175,134,27.654,,
3176,334,28.984,,
3177,526,30.465,,
3178,673,31.834,,
3179,763,32.875,,
3180,773,33.368,,
3181,715,33.467,,
3182,590,33.317,,
3183,415,32.912,,
3184,212,32.222,,
3185,27,31.195,,
3186,0,29.781,,
3187,0,28.719,,
3188,0,28.095,,
3189,0,27.611,,
3190,0,27.232,,
3191,0,26.923,,
3192,0,26.654,,
3193,0,26.428,,
3194,0,26.235,,
3195,0,26.102,,
3196,0,26.006,,
3197,0,25.959,,
3198,3,26.819,,
3199,153,27.957,,
3200,352,29.415,,
3201,535,31.392,,
3202,668,32.79,,
3203,746,33.614,,
3204,757,34.081,,
3205,694,34.191,,
3206,569,33.981,,
3207,398,33.48,,
3208,197,32.669,,
3209,23,31.538,,
3210,0,30.093,,
3211,0,29.01,,
3212,0,28.342,,
3213,0,27.793,,
3214,0,27.363,,
3215,0,27.024,,
3216,0,26.76,,
3217,0,26.577,,
3218,0,26.409,,
3219,0,26.191,,
3220,0,25.994,,
3221,0,25.822,,
3222,3,26.649,,
3223,145,27.706,,
3224,340,29.266,,
3225,519,31.095,,
3226,658,32.383,,
3227,739,33.307,,
3228,749,33.888,,
3229,691,34.055,,
3230,559,33.796,,
3231,385,33.284,,
3232,187,32.534,,
3233,21,31.493,,
3234,0,30.069,,
3235,0,28.881,,
3236,0,28.205,,
3237,0,27.737,,
3238,0,27.352,,
3239,0,27.049,,
3240,0,26.784,,
3241,0,26.554,,
3242,0,26.323,,
3243,0,26.091,,
3244,0,25.903,,
3245,0,25.781,,
3246,2,26.726,,
3247,114,27.969,,
3248,282,29.431,,
3249,451,30.979,,
3250,571,32.407,,
3251,634,33.456,,
3252,639,34.083,,
3253,583,34.306,,
3254,475,34.169,,
3255,317,33.772,,
3256,144,33.166,,
3257,13,32.213,,
3258,0,30.847,,
3259,0,29.711,,
3260,0,29.064,,
3261,0,28.604,,
3262,0,28.256,,
3263,0,27.966,,
3264,0,27.68,,
3265,0,27.403,,
3266,0,27.128,,
3267,0,26.893,,
3268,0,26.702,,
3269,0,26.536,,
3270,1,27.407,,
3271,104,28.759,,
3272,271,30.495,,
3273,433,32.384,,
3274,564,33.824,,
3275,652,34.823,,
3276,667,35.385,,
3277,616,35.53,,
3278,498,35.339,,
3279,341,34.905,,
3280,164,34.306,,
3281,17,33.535,,
3282,0,32.229,,
3283,0,30.909,,
3284,0,30.048,,
3285,0,29.364,,
3286,0,28.84,,
3287,0,28.429,,
3288,0,28.101,,
3289,0,27.887,,
3290,0,27.785,,
3291,0,27.709,,
3292,0,27.623,,
3293,0,27.574,,
3294,1,28.63,,
3295,125,30.607,,
3296,308,32.951,,
3297,486,34.501,,
3298,623,35.58,,
3299,693,36.264,,
3300,701,36.588,,
3301,649,36.6,,
3302,538,36.327,,
3303,372,35.794,,
3304,181,35.049,,
3305,20,34.039,,
3306,0,32.578,,
3307,0,31.232,,
3308,0,30.377,,
3309,0,29.69,,
3310,0,29.144,,
3311,0,28.699,,
3312,0,28.425,,
3313,0,28.109,,
3314,0,27.854,,
3315,0,27.602,,
3316,0,27.416,,
3317,0,27.305,,
3318,1,28.3,,
3319,114,29.828,,
3320,278,31.607,,
3321,445,33.259,,
3322,587,34.442,,
3323,683,35.31,,
3324,704,35.717,,
3325,656,35.686,,
3326,544,35.316,,
3327,378,34.753,,
3328,185,33.999,,
3329,20,33.03,,
3330,0,31.71,,
3331,0,30.54,,
3332,0,29.823,,
3333,0,29.33,,
3334,0,28.931,,
3335,0,28.588,,
3336,0,28.286,,
3337,0,28.029,,
3338,0,27.814,,
3339,0,27.654,,
3340,0,27.553,,
3341,0,27.5,,
3342,1,28.392,,
3343,107,29.928,,
3344,272,31.756,,
3345,432,33.25,,
3346,562,34.31,,
3347,638,34.924,,
3348,658,35.127,,
3349,611,34.952,,
3350,497,34.5,,
3351,338,33.894,,
3352,161,33.165,,
3353,16,32.295,,
3354,0,31.154,,
3355,0,30.199,,
3356,0,29.556,,
3357,0,29.043,,
3358,0,28.63,,
3359,0,28.327,,
3360,0,28.089,,
3361,0,27.916,,
3362,0,27.814,,
3363,0,27.789,,
3364,0,27.806,,
3365,0,27.832,,
3366,0,28.419,,
3367,44,29.272,,
3368,158,30.496,,
3369,328,31.77,,
3370,452,32.78,,
3371,527,33.539,,
3372,556,33.994,,
3373,494,34.078,,
3374,417,33.872,,
3375,284,33.466,,
3376,130,32.821,,
3377,11,31.953,,
3378,0,30.831,,
3379,0,29.866,,
3380,0,29.235,,
3381,0,28.743,,
3382,0,28.365,,
3383,0,28.055,,
3384,0,27.856,,
3385,0,27.785,,
3386,0,27.762,,
3387,0,27.846,,
3388,0,27.868,,
3389,0,27.89,,
3390,0,28.433,,
3391,40,29.212,,
3392,131,30.335,,
3393,272,31.76,,
3394,401,33.052,,
3395,488,34.001,,
3396,511,34.479,,
3397,457,34.482,,
3398,349,34.133,,
3399,212,33.635,,
3400,85,32.937,,
3401,7,31.993,,
3402,0,30.808,,
3403,0,29.878,,
3404,0,29.3,,
3405,0,28.888,,
3406,0,28.537,,
3407,0,28.225,,
3408,0,27.951,,
3409,0,27.722,,
3410,0,27.55,,
3411,0,27.428,,
3412,0,27.376,,
3413,0,27.358,,
3414,0,27.926,,
3415,64,29.11,,
3416,178,30.491,,
3417,297,31.701,,
3418,346,32.689,,
3419,352,33.31,,
3420,338,33.596,,
3421,297,33.589,,
3422,207,33.291,,
3423,98,32.766,,
3424,36,32.113,,
3425,3,31.314,,
3426,0,30.339,,
3427,0,29.513,,
3428,0,29.004,,
3429,0,28.698,,
3430,0,28.5,,
3431,0,28.32,,
3432,0,28.15,,
3433,0,28.018,,
3434,0,27.905,,
3435,0,27.793,,
3436,0,27.703,,
3437,0,27.683,,
3438,0,28.28,,
3439,14,28.95,,
3440,75,30.12,,
3441,200,31.559,,
3442,328,32.668,,
3443,435,33.493,,
3444,429,33.95,,
3445,360,33.918,,
3446,254,33.534,,
3447,161,33.05,,
3448,75,32.473,,
3449,7,31.745,,
3450,0,30.799,,
3451,0,30.008,,
3452,0,29.512,,
3453,0,29.127,,
3454,0,28.787,,
3455,0,28.448,,
3456,0,28.15,,
3457,0,27.894,,
3458,0,27.664,,
3459,0,27.482,,
3460,0,27.409,,
3461,0,27.346,,
3462,0,27.989,,
3463,70,29.097,,
3464,168,30.454,,
3465,275,31.643,,
3466,332,32.532,,
3467,394,33.081,,
3468,421,33.372,,
3469,408,33.466,,
3470,323,33.357,,
3471,197,33.016,,
3472,75,32.44,,
3473,5,31.632,,
3474,0,30.683,,
3475,0,29.889,,
3476,0,29.362,,
3477,0,28.91,,
3478,0,28.532,,
3479,0,28.221,,
3480,0,27.957,,
3481,0,27.748,,
3482,0,27.606,,
3483,0,27.522,,
3484,0,27.483,,
3485,0,27.429,,
3486,0,28.089,,
3487,73,29.172,,
3488,219,30.7,,
3489,361,32.024,,
3490,475,32.994,,
3491,526,33.691,,
3492,533,34.064,,
3493,487,34.061,,
3494,378,33.846,,
3495,224,33.543,,
3496,89,33.003,,
3497,6,32.134,,
3498,0,31.046,,
3499,0,30.181,,
3500,0,29.648,,
3501,0,29.263,,
3502,0,28.999,,
3503,0,28.716,,
3504,0,28.356,,
3505,0,28.047,,
3506,0,27.801,,
3507,0,27.634,,
3508,0,27.576,,
3509,0,27.501,,
3510,0,28.216,,
3511,91,29.252,,
3512,246,30.675,,
3513,395,32.145,,
3514,517,33.378,,
3515,587,34.224,,
3516,604,34.71,,
3517,557,34.882,,
3518,453,34.681,,
3519,304,34.188,,
3520,136,33.42,,
3521,12,32.404,,
3522,0,31.058,,
3523,0,29.96,,
3524,0,29.308,,
3525,0,28.902,,
3526,0,28.592,,
3527,0,28.303,,
3528,0,28.097,,
3529,0,27.982,,
3530,0,27.898,,
3531,0,27.816,,
3532,0,27.718,,
3533,0,27.665,,
3534,0,28.413,,
3535,88,29.347,,
3536,247,30.692,,
3537,417,32.304,,
3538,544,33.634,,
3539,608,34.445,,
3540,621,34.817,,
3541,569,34.8,,
3542,462,34.456,,
3543,309,33.923,,
3544,143,33.185,,
3545,12,32.242,,
3546,0,31.04,,
3547,0,29.999,,
3548,0,29.316,,
3549,0,28.754,,
3550,0,28.332,,
3551,0,27.987,,
3552,0,27.709,,
3553,0,27.52,,
3554,0,27.545,,
3555,0,27.56,,
3556,0,27.565,,
3557,0,27.597,,
3558,0,28.365,,
3559,61,29.294,,
3560,194,30.383,,
3561,365,31.637,,
3562,502,32.891,,
3563,595,33.855,,
3564,607,34.398,,
3565,515,34.543,,
3566,388,34.245,,
3567,232,33.672,,
3568,99,32.933,,
3569,9,31.982,,
3570,0,30.736,,
3571,0,29.653,,
3572,0,28.973,,
3573,0,28.573,,
3574,0,28.327,,
3575,0,28.182,,
3576,0,28.115,,
3577,0,28.074,,
3578,0,28.016,,
3579,0,27.997,,
3580,0,27.934,,
3581,0,27.947,,
3582,0,28.471,,
3583,44,29.296,,
3584,155,30.475,,
3585,267,31.717,,
3586,387,32.856,,
3587,465,33.826,,
3588,499,34.401,,
3589,494,34.596,,
3590,387,34.442,,
3591,252,33.94,,
3592,100,33.109,,
3593,8,31.977,,
3594,0,30.586,,
3595,0,29.589,,
3596,0,29.027,,
3597,0,28.724,,
3598,0,28.57,,
3599,0,28.525,,
3600,0,28.467,,
3601,0,28.388,,
3602,0,28.391,,
3603,0,28.41,,
3604,0,28.404,,
3605,0,28.416,,
3606,0,28.987,,
3607,57,29.828,,
3608,169,30.848,,
3609,350,31.961,,
3610,532,33.079,,
3611,660,33.994,,
3612,689,34.547,,
3613,637,34.675,,
3614,506,34.333,,
3615,346,33.732,,
3616,165,32.921,,
3617,15,31.928,,
3618,0,30.834,,
3619,0,30.108,,
3620,0,29.73,,
3621,0,29.472,,
3622,0,29.238,,
3623,0,28.956,,
3624,0,28.66,,
3625,0,28.533,,
3626,0,28.456,,
3627,0,28.341,,
3628,0,28.269,,
3629,0,28.27,,
3630,0,28.954,,
3631,88,29.862,,
3632,252,30.939,,
3633,419,32.17,,
3634,568,33.26,,
3635,627,34.079,,
3636,636,34.58,,
3637,575,34.613,,
3638,467,34.283,,
3639,306,33.728,,
3640,135,33.008,,
3641,11,32.101,,
3642,0,30.991,,
3643,0,30.131,,
3644,0,29.599,,
3645,0,29.258,,
3646,0,29.035,,
3647,0,28.892,,
3648,0,28.774,,
3649,0,28.718,,
3650,0,28.71,,
3651,0,28.736,,
3652,0,28.752,,
3653,0,28.787,,
3654,0,29.248,,
3655,27,29.976,,
3656,73,30.737,,
3657,183,31.675,,
3658,251,32.58,,
3659,279,33.159,,
3660,224,33.314,,
3661,154,33.1,,
3662,78,32.643,,
3663,80,32.405,,
3664,39,32.04,,
3665,3,31.434,,
3666,0,30.627,,
3667,0,29.962,,
3668,0,29.561,,
3669,0,29.284,,
3670,0,29.053,,
3671,0,28.842,,
3672,0,28.68,,
3673,0,28.552,,
3674,0,28.511,,
3675,0,28.545,,
3676,0,28.585,,
3677,0,28.644,,
3678,0,29.079,,
3679,18,29.799,,
3680,59,30.636,,
3681,162,31.707,,
3682,262,32.76,,
3683,316,33.499,,
3684,325,33.908,,
3685,294,34.021,,
3686,213,33.739,,
3687,173,33.229,,
3688,81,32.534,,
3689,6,31.637,,
3690,0,30.602,,
3691,0,29.804,,
3692,0,29.337,,
3693,0,29.063,,
3694,0,28.864,,
3695,0,28.686,,
3696,0,28.489,,
3697,0,28.363,,
3698,0,28.253,,
3699,0,28.158,,
3700,0,28.1,,
3701,0,28.062,,
3702,0,28.632,,
3703,80,29.543,,
3704,225,30.922,,
3705,373,32.266,,
3706,490,33.34,,
3707,512,34.159,,
3708,457,34.467,,
3709,254,34.105,,
3710,141,33.686,,
3711,80,33.19,,
3712,29,32.468,,
3713,2,31.599,,
3714,0,30.675,,
3715,0,30.037,,
3716,0,29.77,,
3717,0,29.653,,
3718,0,29.506,,
3719,0,29.317,,
3720,0,29.132,,
3721,0,28.983,,
3722,0,28.801,,
3723,0,28.712,,
3724,0,28.851,,
3725,0,28.999,,
3726,0,29.395,,
3727,12,30.027,,
3728,62,30.807,,
3729,136,31.634,,
3730,187,32.429,,
3731,204,32.943,,
3732,240,33.204,,
3733,210,33.26,,
3734,143,33.102,,
3735,73,32.765,,
3736,27,32.3,,
3737,2,31.665,,
3738,0,30.824,,
3739,0,30.095,,
3740,0,29.671,,
3741,0,29.465,,
3742,0,29.272,,
3743,0,29.083,,
3744,0,29.021,,
3745,0,28.955,,
3746,0,28.768,,
3747,0,28.608,,
3748,0,28.486,,
3749,0,28.452,,
3750,0,29.211,,
3751,52,30.112,,
3752,166,31.231,,
3753,306,32.389,,
3754,420,33.323,,
3755,441,33.857,,
3756,424,34.088,,
3757,386,34.018,,
3758,322,33.715,,
3759,208,33.245,,
3760,85,32.597,,
3761,6,31.777,,
3762,0,30.855,,
3763,0,30.206,,
3764,0,29.932,,
3765,0,29.823,,
3766,0,29.73,,
3767,0,29.643,,
3768,0,29.513,,
3769,0,29.323,,
3770,0,29.132,,
3771,0,29.03,,
3772,0,28.987,,
3773,0,29.007,,
3774,0,29.364,,
3775,10,30.114,,
3776,44,31.116,,
3777,103,32.093,,
3778,158,32.888,,
3779,167,33.454,,
3780,108,33.544,,
3781,102,33.596,,
3782,83,33.677,,
3783,52,33.589,,
3784,22,33.261,,
3785,2,32.642,,
3786,0,31.778,,
3787,0,30.997,,
3788,0,30.482,,
3789,0,30.137,,
3790,0,29.924,,
3791,0,29.735,,
3792,0,29.564,,
3793,0,29.414,,
3794,0,29.262,,
3795,0,29.096,,
3796,0,28.946,,
3797,0,28.894,,
3798,0,29.296,,
3799,7,29.941,,
3800,17,30.83,,
3801,28,31.583,,
3802,35,32.042,,
3803,34,32.323,,
3804,31,32.495,,
3805,28,32.565,,
3806,23,32.563,,
3807,13,32.314,,
3808,5,31.898,,
3809,0,31.378,,
3810,0,30.728,,
3811,0,30.188,,
3812,0,29.884,,
3813,0,29.708,,
3814,0,29.576,,
3815,0,29.447,,
3816,0,29.307,,
3817,0,29.174,,
3818,0,29.035,,
3819,0,28.91,,
3820,0,28.815,,
3821,0,28.766,,
3822,0,29.032,,
3823,4,29.456,,
3824,12,30.038,,
3825,30,30.687,,
3826,39,31.189,,
3827,53,31.592,,
3828,60,31.862,,
3829,36,31.913,,
3830,20,31.823,,
3831,11,31.664,,
3832,4,31.446,,
3833,0,31.046,,
3834,0,30.279,,
3835,0,29.684,,
3836,0,29.346,,
3837,0,29.133,,
3838,0,28.936,,
3839,0,28.729,,
3840,0,28.566,,
3841,0,28.434,,
3842,0,28.337,,
3843,0,28.252,,
3844,0,28.174,,
3845,0,28.155,,
3846,0,28.373,,
3847,2,28.66,,
3848,12,29.167,,
3849,35,30.018,,
3850,58,30.926,,
3851,83,31.647,,
3852,87,31.997,,
3853,50,31.884,,
3854,25,31.422,,
3855,10,30.845,,
3856,2,30.212,,
3857,0,29.625,,
3858,0,29.186,,
3859,0,29.012,,
3860,0,28.936,,
3861,0,28.888,,
3862,0,28.847,,
3863,0,28.787,,
3864,0,28.648,,
3865,0,28.458,,
3866,0,28.27,,
3867,0,28.101,,
3868,0,28.012,,
3869,0,28.031,,
3870,0,28.377,,
3871,3,29.009,,
3872,12,29.763,,
3873,36,30.386,,
3874,85,30.759,,
3875,127,30.841,,
3876,164,30.903,,
3877,215,31.107,,
3878,231,31.261,,
3879,147,30.945,,
3880,68,30.365,,
3881,5,29.734,,
3882,0,29.055,,
3883,0,28.667,,
3884,0,28.448,,
3885,0,28.279,,
3886,0,28.15,,
3887,0,28.021,,
3888,0,27.907,,
3889,0,27.803,,
3890,0,27.742,,
3891,0,27.703,,
3892,0,27.704,,
3893,0,27.716,,
3894,0,28.213,,
3895,81,29.114,,
3896,197,29.97,,
3897,347,30.755,,
3898,485,31.419,,
