hour_of_year,insolation,temperature,rainfall,wind_speed,wind_direction,humidity
7075,0,23,24595,51,45,93
7076,0,23,24596,31,45,93
7077,0,22.4,24597,15,45,94
7078,0,21.8,24598,36,360,97
7079,0,21.8,24599,31,338,97
7080,0,22.4,24600,21,315,90
7081,0,21.8,24601,15,315,97
7082,0,21.3,24602,36,315,100
7083,0,21.3,24603,0,97,96
7084,0,21.3,24604,51,315,96
7085,0,21.3,24605,46,293,96
7086,0,21.3,24606,57,293,96
7087,0,21.8,24607,26,293,91
7088,4,22.4,24608,21,270,84
7089,194,22.4,24609,15,270,87
7090,8,24.1,24610,21,270,79
7091,13,24.6,24611,21,270,77
7092,216,26.3,24612,26,293,71
7093,153,25.7,24613,21,45,74
7094,438,26.8,24614,26,45,72
7095,345,26.3,24615,31,45,76
7096,88,26.8,24616,26,90,72
7097,0,25.7,24617,31,68,77
7098,0,25.2,24618,26,113,79
7099,0,25.2,24619,36,90,81
7100,0,24.6,24620,31,68,82
7101,0,23,24621,15,68,81
7102,0,22.4,24622,26,45,94
7103,0,22.4,24623,15,45,94
7104,0,21.8,24624,15,45,97
7105,0,21.3,24625,15,360,96
7106,0,21.3,24626,10,23,96
7107,0,21.3,24627,41,360,96
7108,0,21.3,24628,51,360,96
7109,0,21.3,24629,26,45,96
7110,27,21.3,24630,26,338,93
7111,466,21.3,24631,10,315,96
7112,579,22.4,24632,15,315,90
7113,99,23.5,24633,21,338,84
7114,216,25.2,24634,15,23,71
7115,135,26.3,24635,15,338,67
7116,134,26.3,24636,21,315,69
7117,154,26.8,24637,26,315,67
7118,438,27.4,24638,31,360,69
7119,348,27.4,24639,31,360,62
7120,85,26.8,24640,26,45,69
7121,0,26.8,24641,15,360,69
7122,0,26.3,24642,15,45,65
7123,0,25.2,24643,15,45,64
7124,0,23.5,24644,15,68,74
7125,0,23.5,24645,15,90,76
7126,0,24.1,24646,15,90,79
7127,0,23.5,24647,15,113,79
7128,0,23.5,24648,15,90,87
7129,0,21.8,24649,21,45,93
7130,0,21.8,24650,15,68,97
7131,0,21.8,24651,0,265,91
7132,0,20.7,24652,15,45,97
7133,0,20.7,24653,26,315,97
7134,0,20.2,24654,15,45,96
7135,3,20.7,24655,21,45,93
7136,615,23,24656,26,45,87
7137,783,24.1,24657,15,45,79
7138,555,24.6,24658,31,45,79
7139,572,25.7,24659,26,45,74
7140,575,26.8,24660,10,360,69
7141,724,26.8,24661,15,360,69
7142,695,28,24662,10,45,58
7143,473,28.5,24663,0,20,59
7144,96,28.5,24664,10,23,55
7145,0,28,24665,10,45,58
7146,0,26.8,24666,15,45,60
7147,0,25.7,24667,26,68,72
7148,0,25.2,24668,15,90,71
7149,0,24.6,24669,15,90,77
7150,0,24.6,24670,15,90,77
7151,0,24.1,24671,10,45,79
7152,0,21.8,24672,21,45,97
7153,0,21.8,24673,15,68,93
7154,0,21.3,24674,15,45,96
7155,0,21.3,24675,15,338,96
7156,0,20.7,24676,21,360,97
7157,0,21.3,24677,26,360,96
7158,0,20.7,24678,26,360,97
7159,0,21.3,24679,15,360,96
7160,118,23.5,24680,15,45,87
7161,743,24.6,24681,21,68,79
7162,745,25.7,24682,31,68,74
7163,545,27.4,24683,51,45,62
7164,217,28,24684,21,45,65
7165,102,28.5,24685,36,90,63
7166,136,31.3,24686,26,45,50
7167,109,31.3,24687,36,45,50
7168,0,28,24688,31,45,58
7169,0,28,24689,15,45,60
7170,0,26.3,24690,15,45,71
7171,0,25.7,24691,15,45,74
7172,0,24.6,24692,0,240,82
7173,0,24.6,24693,15,45,82
7174,0,23.5,24694,0,133,87
7175,0,23,24695,0,196,87
7176,0,22.4,24696,15,360,90
7177,0,22.4,24697,10,360,94
7178,0,21.8,24698,10,45,93
7179,0,21.3,24699,0,341,90
7180,0,20.7,24700,5,45,91
7181,0,20.2,24701,0,355,93
7182,0,20.2,24702,10,270,93
7183,23,20.7,24703,10,270,91
7184,24,21.8,24704,10,315,93
7185,743,25.2,24705,0,216,74
7186,755,26.8,24706,15,293,69
7187,240,26.8,24707,26,360,72
7188,546,28.5,24708,36,360,59
7189,682,28.5,24709,36,45,59
7190,680,29.6,24710,31,360,53
7191,409,29.6,24711,51,45,51
7192,73,29.1,24712,62,45,57
7193,0,29.1,24713,51,315,59
7194,0,26.8,24714,41,360,67
7195,0,25.7,24715,31,45,77
7196,0,24.6,24716,21,45,79
7197,0,24.1,24717,31,45,84
7198,0,23.5,24718,21,45,87
7199,0,22.4,24719,31,90,87
7200,0,21.3,24720,15,45,93
7201,0,21.3,24721,31,360,90
7202,0,20.2,24722,26,360,96
7203,0,20.2,24723,26,315,96
7204,0,20.7,24724,26,315,93
7205,0,20.7,24725,26,270,93
7206,0,20.2,24726,31,293,96
7207,0,20.2,24727,31,293,96
7208,118,23,24728,41,315,87
7209,743,25.2,24729,57,338,76
7210,616,26.8,24730,51,23,69
7211,716,28,24731,67,360,63
7212,697,29.1,24732,51,23,59
7213,535,29.6,24733,51,45,57
7214,480,29.6,24734,57,45,57
7215,326,29.6,24735,51,45,57
7216,70,29.1,24736,36,360,55
7217,0,29.1,24737,26,45,57
7218,0,26.3,24738,15,45,69
7219,0,24.6,24739,15,90,77
7220,0,23.5,24740,0,175,82
7221,0,23,24741,15,45,84
7222,0,23,24742,0,198,84
7223,0,22.4,24743,0,98,87
7224,0,21.8,24744,15,45,91
7225,0,21.8,24745,15,45,91
7226,0,21.3,24746,26,90,90
7227,0,21.3,24747,21,45,90
7228,0,20.7,24748,15,360,93
7229,0,20.7,24749,31,270,93
7230,194,20.2,24750,15,270,96
7231,0,20.7,24751,15,270,97
7232,118,23,24752,31,293,87
7233,743,25.7,24753,21,293,77
7234,673,27.4,24754,26,360,65
7235,841,29.1,24755,36,45,57
7236,792,29.6,24756,51,360,55
7237,729,29.6,24757,31,23,55
7238,629,30.2,24758,51,23,53
7239,485,30.7,24759,46,338,52
7240,92,30.2,24760,36,360,53
7241,0,29.6,24761,26,360,59
7242,0,29.6,24762,21,360,55
7243,0,26.3,24763,21,45,69
7244,0,25.7,24764,15,45,74
7245,0,24.6,24765,15,360,79
7246,0,24.6,24766,21,68,79
7247,0,23.5,24767,15,45,82
7248,0,23,24768,0,165,90
7249,0,21.8,24769,15,270,97
7250,0,21.8,24770,15,315,91
7251,0,21.3,24771,15,315,90
7252,0,20.7,24772,15,338,91
7253,0,20.7,24773,15,315,93
7254,0,20.2,24774,0,33,96
7255,0,20.2,24775,15,270,96
7256,188,23,24776,21,270,84
7257,743,25.7,24777,21,360,77
7258,620,26.3,24778,26,45,69
7259,812,29.6,24779,51,45,57
7260,869,29.1,24780,15,90,53
7261,824,29.6,24781,10,45,50
7262,677,30.7,24782,15,45,48
7263,490,30.2,24783,0,347,45
7264,82,29.6,24784,10,68,50
7265,0,29.6,24785,15,90,50
7266,0,28,24786,15,90,63
7267,0,26.8,24787,10,113,67
7268,0,26.8,24788,10,113,63
7269,0,25.2,24789,15,45,71
7270,0,24.6,24790,15,90,71
7271,0,23,24791,0,216,79
7272,0,22.4,24792,15,45,87
7273,0,21.8,24793,10,45,97
7274,0,21.8,24794,0,92,97
7275,0,21.3,24795,21,23,90
7276,0,20.7,24796,26,360,91
7277,0,20.7,24797,15,45,93
7278,4,20.2,24798,15,23,84
7279,40,20.2,24799,15,360,90
7280,166,21.8,24800,15,270,85
7281,743,26.3,24801,15,23,74
7282,541,28,24802,21,90,72
7283,766,29.1,24803,26,315,59
7284,862,29.6,24804,31,45,50
7285,839,29.6,24805,41,360,53
7286,682,30.7,24806,31,360,52
7287,506,30.7,24807,21,315,45
7288,84,29.6,24808,31,360,48
7289,0,29.1,24809,15,45,57
7290,0,25.1,24810,19,45,75
7291,0,24.2,24811,21,56,78
7292,0,23.6,24812,22,56,79
7293,0,22.5,24813,17,65,84
7294,0,21.6,24814,10,105,88
7295,0,20.7,24815,5,148,93
7296,0,19.7,24816,0,196,100
7297,0,19.5,24817,0,188,100
7298,0,19.4,24818,0,151,100
7299,0,19.2,24819,0,92,100
7300,0,19.4,24820,1,67,99
7301,0,19.9,24821,2,101,97
7302,197,18.9,24822,0,26,100
7303,0,20.2,24823,3,138,97
7304,23,21.5,24824,7,186,93
7305,670,22.8,24825,10,320,90
7306,76,24.3,24826,7,146,91
7307,44,25.7,24827,3,235,93
7308,483,27.2,24828,0,13,94
7309,73,27,24829,0,240,91
7310,27,26.8,24830,0,80,89
7311,65,26.7,24831,0,171,86
7312,0,26.5,24832,0,16,84
7313,0,26.3,24833,0,152,81
7314,0,26.1,24834,0,208,79
7315,0,25.3,24835,0,209,82
7316,0,24.4,24836,0,265,85
7317,0,23.6,24837,0,14,89
7318,0,22.8,24838,0,152,92
7319,0,21.9,24839,0,101,96
7320,0,21.1,24840,0,143,100
7321,0,20.9,24841,0,17,99
7322,0,20.7,24842,0,254,98
7323,0,20.6,24843,0,28,97
7324,0,20.4,24844,0,30,96
7325,0,20.2,24845,0,162,94
7326,181,20,24846,0,190,93
7327,38,21.3,24847,9,46,90
7328,119,22.6,24848,17,332,87
7329,743,23.9,24849,26,290,84
7330,265,25,24850,24,225,81
7331,392,26.1,24851,23,350,77
7332,702,27.2,24852,21,340,74
7333,527,27.1,24853,19,230,72
7334,537,27,24854,18,7,70
7335,360,26.9,24855,16,107,69
7336,43,26.8,24856,14,79,67
7337,0,26.7,24857,12,268,65
7338,0,26.7,24858,10,320,63
7339,0,25.9,24859,9,292,66
7340,0,25.2,24860,7,195,69
7341,0,24.4,24861,5,278,72
7342,0,23.7,24862,3,332,75
7343,0,22.9,24863,2,266,78
7344,0,22.2,24864,0,201,82
7345,0,21.6,24865,0,82,83
7346,0,21.1,24866,0,255,85
7347,0,20.6,24867,0,256,87
7348,0,20,24868,0,149,89
7349,0,19.4,24869,0,76,91
7350,0,18.9,24870,0,271,93
7351,72,20.6,24871,7,29,88
7352,215,22.2,24872,14,201,83
7353,778,23.9,24873,21,320,79
7354,645,25.2,24874,23,138,67
7355,837,26.5,24875,24,59,57
7356,858,27.8,24876,26,320,49
7357,824,27.1,24877,22,37,51
7358,677,26.5,24878,17,35,54
7359,411,25.8,24879,13,259,57
7360,58,25.2,24880,9,313,60
7361,0,24.6,24881,4,223,63
7362,0,23.9,24882,0,80,66
7363,0,23.1,24883,2,214,70
7364,0,22.2,24884,3,88,73
7365,0,21.4,24885,5,99,77
7366,0,20.6,24886,7,132,81
7367,0,19.7,24887,8,15,85
7368,0,18.9,24888,10,320,90
7369,0,18.6,24889,10,105,89
7370,0,18.3,24890,10,246,89
7371,0,18.1,24891,10,100,88
7372,0,17.8,24892,10,178,88
7373,0,17.5,24893,10,215,87
7374,174,17.2,24894,10,290,87
7375,191,19.1,24895,10,284,79
7376,423,20.9,24896,10,270,72
7377,806,22.8,24897,10,360,66
7378,837,24.3,24898,14,144,56
7379,848,25.7,24899,17,169,48
7380,779,27.2,24900,21,310,41
7381,822,27.3,24901,18,121,42
7382,705,27.4,24902,14,208,43
7383,441,27.5,24903,10,35,45
7384,57,27.6,24904,7,99,46
7385,0,27.7,24905,3,69,48
7386,0,27.8,24906,0,191,49
7387,0,26.7,24907,0,198,52
7388,0,25.6,24908,0,161,56
7389,0,24.4,24909,0,102,60
7390,0,23.3,24910,0,231,64
7391,0,22.2,24911,0,145,68
7392,0,21.1,24912,0,101,73
7393,0,20.9,24913,0,67,74
7394,0,20.7,24914,0,129,75
7395,0,20.6,24915,0,219,76
7396,0,20.4,24916,0,73,76
7397,0,20.2,24917,0,196,77
7398,0,20,24918,0,23,78
7399,197,20.4,24919,0,254,79
7400,297,20.7,24920,0,102,80
7401,3,21.1,24921,0,248,81
7402,467,22,24922,0,243,74
7403,559,23,24923,0,75,68
7404,16,23.9,24924,0,154,62
7405,546,23.1,24925,0,205,66
7406,424,22.2,24926,0,116,71
7407,245,21.4,24927,0,266,76
7408,0,20.6,24928,0,296,81
7409,0,19.7,24929,0,271,87
7410,0,18.9,24930,0,333,93
7411,0,18.4,24931,0,67,96
7412,0,17.9,24932,0,42,98
7413,0,17.3,24933,0,24,100
7414,0,16.8,24934,0,120,100
7415,0,16.3,24935,0,240,100
7416,0,15.8,24936,0,140,100
7417,0,16.2,24937,0,322,100
7418,0,16.6,24938,0,188,100
7419,0,17,24939,0,27,99
7420,0,17.4,24940,0,232,95
7421,0,17.8,24941,0,79,92
7422,0,18.6,24942,0,297,89
7423,72,19.5,24943,0,32,87
7424,170,20.3,24944,0,60,84
7425,621,21.1,24945,0,189,81
7426,592,22.8,24946,7,202,71
7427,733,24.4,24947,14,333,62
7428,693,26.1,24948,21,320,54
7429,782,25.4,24949,19,281,58
7430,675,24.8,24950,18,169,62
7431,396,24.1,24951,16,316,66
7432,20,23.4,24952,14,276,70
7433,0,22.8,24953,12,27,75
7434,0,22.1,24954,10,141,80
7435,0,21.8,24955,9,79,82
7436,0,21.4,24956,7,84,84
7437,0,21.1,24957,5,91,85
7438,0,20.7,24958,3,228,85
7439,0,20.4,24959,2,33,84
7440,0,20,24960,0,220,84
7441,0,19.5,24961,0,203,85
7442,0,19.1,24962,0,230,87
7443,0,18.6,24963,0,302,88
7444,0,18.1,24964,0,151,90
7445,0,17.7,24965,0,327,92
7446,151,17.2,24966,0,17,93
7447,117,18.9,24967,7,181,84
7448,341,20.5,24968,14,159,76
7449,750,22.2,24969,21,270,68
7450,748,23.5,24970,14,48,63
7451,821,24.8,24971,7,21,58
7452,858,26.1,24972,0,89,54
7453,797,25.7,24973,0,18,56
7454,647,25.4,24974,0,258,58
7455,391,25,24975,0,201,60
7456,38,24.6,24976,0,161,62
7457,0,24.3,24977,0,251,64
7458,0,23.9,24978,0,359,66
7459,0,23.2,24979,0,238,69
7460,0,22.6,24980,0,140,72
7461,0,21.9,24981,0,267,76
7462,0,21.3,24982,0,180,79
7463,0,20.6,24983,0,136,83
7464,0,20,24984,0,297,87
7465,0,19.6,24985,0,143,89
7466,0,19.3,24986,0,71,90
7467,0,18.9,24987,0,236,92
7468,0,18.5,24988,0,105,93
7469,0,18.2,24989,0,96,95
7470,151,17.8,24990,0,266,96
7471,36,19.5,24991,7,163,90
7472,191,21.1,24992,14,281,84
7473,733,22.8,24993,21,320,79
7474,611,24.3,24994,21,198,70
7475,720,25.7,24995,21,248,63
7476,853,27.2,24996,21,310,56
7477,792,26.6,24997,18,103,58
7478,626,26.1,24998,14,81,60
7479,429,25.6,24999,10,61,62
7480,29,25,25000,7,207,64
7481,0,24.4,25001,3,90,66
7482,0,23.9,25002,0,333,69
7483,0,23.2,25003,0,35,71
7484,0,22.6,25004,0,167,74
7485,0,21.9,25005,0,139,77
7486,0,21.3,25006,0,10,80
7487,0,20.6,25007,0,353,84
7488,0,20,25008,0,162,87
7489,0,19.6,25009,0,60,89
7490,0,19.3,25010,0,118,91
7491,0,18.9,25011,0,189,93
7492,0,18.5,25012,0,141,95
7493,0,18.2,25013,0,70,98
7494,155,17.8,25014,0,273,100
7495,0,19.3,25015,0,263,93
7496,120,20.7,25016,0,74,87
7497,731,22.2,25017,0,324,82
7498,533,23.9,25018,0,187,72
7499,705,25.5,25019,0,296,64
7500,570,27.2,25020,0,16,56
7501,747,26.8,25021,0,268,58
7502,634,26.5,25022,0,191,59
7503,443,26.1,25023,0,150,60
7504,30,25.7,25024,0,216,62
7505,0,25.4,25025,0,121,63
7506,0,25,25026,0,166,64
7507,0,24.2,25027,0,98,67
7508,0,23.3,25028,0,11,70
7509,0,22.5,25029,0,342,73
7510,0,21.7,25030,0,265,77
7511,0,20.8,25031,0,147,80
7512,0,20,25032,0,150,84
7513,0,19.7,25033,0,228,86
7514,0,19.4,25034,0,53,88
7515,0,19.1,25035,0,64,90
7516,0,18.8,25036,0,215,92
7517,0,18.5,25037,0,199,94
7518,0,19.6,25038,0,35,90
7519,89,20.6,25039,0,9,86
7520,242,21.7,25040,0,158,82
7521,775,22.8,25041,0,214,79
7522,654,24.3,25042,9,48,68
7523,775,25.7,25043,17,242,59
7524,695,27.2,25044,26,320,51
7525,819,26.6,25045,22,100,52
7526,671,26.1,25046,17,300,54
7527,408,25.6,25047,13,250,56
7528,28,25,25048,9,231,58
7529,0,24.4,25049,4,218,60
7530,0,23.9,25050,0,82,62
7531,0,23.2,25051,3,280,64
7532,0,22.6,25052,7,199,67
7533,0,21.9,25053,10,40,69
7534,0,21.3,25054,14,222,72
7535,0,20.6,25055,18,264,75
7536,0,20,25056,21,320,78
7537,0,19.6,25057,20,128,79
7538,0,19.3,25058,19,271,79
7539,0,18.9,25059,17,73,80
7540,0,18.5,25060,16,209,81
7541,0,18.2,25061,15,197,81
7542,46,19.2,25062,14,90,76
7543,316,20.2,25063,12,255,72
7544,558,21.2,25064,11,277,68
7545,507,22.2,25065,10,360,64
7546,793,23.9,25066,7,164,56
7547,848,25.5,25067,3,316,50
7548,667,27.2,25068,0,17,44
7549,820,26.5,25069,0,128,47
7550,690,25.7,25070,0,244,50
7551,418,25,25071,0,265,54
7552,26,24.3,25072,0,216,58
7553,0,23.5,25073,0,28,62
7554,0,22.8,25074,0,7,66
7555,0,22.1,25075,0,282,67
7556,0,21.5,25076,0,212,68
7557,0,20.8,25077,0,131,69
7558,0,20.2,25078,0,208,70
7559,0,19.6,25079,0,58,72
7560,0,18.9,25080,0,230,73
7561,0,18.6,25081,0,5,75
7562,0,18.3,25082,0,290,77
7563,0,18.1,25083,0,188,79
7564,0,17.8,25084,0,170,82
7565,0,17.5,25085,0,323,84
7566,0,17.2,25086,0,289,87
7567,247,18.9,25087,9,118,76
7568,521,20.5,25088,17,64,67
7569,799,22.2,25089,26,60,59
7570,857,23.9,25090,21,113,51
7571,796,25.5,25091,16,236,44
7572,792,27.2,25092,11,139,39
7573,824,26.5,25093,9,141,40
7574,698,25.7,25094,7,274,42
7575,503,25,25095,5,140,44
7576,34,24.3,25096,4,297,47
7577,0,23.5,25097,2,300,49
7578,0,22.8,25098,0,227,51
7579,0,22,25099,0,242,55
7580,0,21.1,25100,0,110,59
7581,0,20.3,25101,0,149,63
7582,0,19.5,25102,0,287,68
7583,0,18.6,25103,0,318,73
7584,0,17.8,25104,0,283,78
7585,0,17.5,25105,0,64,78
7586,0,17.2,25106,0,93,79
7587,0,16.9,25107,0,275,79
7588,0,16.7,25108,0,181,80
7589,0,16.4,25109,0,129,80
7590,78,16.1,25110,0,310,81
7591,236,17.8,25111,3,39,78
7592,343,19.4,25112,7,21,76
7593,745,21.1,25113,10,310,73
7594,796,22.8,25114,15,118,59
7595,872,24.4,25115,21,325,48
7596,792,26.1,25116,26,340,39
7597,824,25.6,25117,22,81,41
7598,696,25,25118,17,205,43
7599,501,24.4,25119,13,29,46
7600,34,23.9,25120,9,40,48
7601,0,23.4,25121,4,325,51
7602,0,22.8,25122,0,145,53
7603,0,21.9,25123,0,201,57
7604,0,20.9,25124,0,249,61
7605,0,20,25125,0,34,66
7606,0,19.1,25126,0,286,70
7607,0,18.1,25127,0,208,75
7608,0,17.2,25128,0,313,81
7609,0,16.9,25129,0,101,80
7610,0,16.5,25130,0,207,80
7611,0,16.2,25131,0,184,79
7612,0,15.8,25132,0,37,79
7613,0,15.5,25133,0,295,78
7614,43,16.6,25134,0,203,76
7615,303,17.8,25135,0,29,73
7616,461,18.9,25136,0,355,70
7617,170,20,25137,0,18,68
7618,735,22,25138,9,28,58
7619,853,24.1,25139,17,121,49
7620,782,26.1,25140,26,290,42
7621,822,25.7,25141,22,321,44
7622,695,25.4,25142,17,1,46
7623,496,25,25143,13,99,47
7624,34,24.6,25144,9,175,49
7625,0,24.3,25145,4,5,51
7626,0,23.9,25146,0,135,54
7627,0,23.1,25147,0,167,57
7628,0,22.2,25148,0,48,61
7629,0,21.4,25149,0,265,65
7630,0,20.6,25150,0,297,69
7631,0,19.7,25151,0,290,73
7632,0,18.9,25152,0,235,78
7633,0,18.4,25153,0,192,80
7634,0,18,25154,0,18,83
7635,0,17.5,25155,0,1,85
7636,0,17,25156,0,268,88
7637,0,16.6,25157,0,203,90
7638,121,16.1,25158,0,147,93
7639,117,17.8,25159,7,286,84
7640,343,19.4,25160,14,272,76
7641,732,21.1,25161,21,270,68
7642,761,22.8,25162,17,236,62
7643,831,24.4,25163,14,322,56
7644,671,26.1,25164,10,290,50
7645,814,25.7,25165,8,53,52
7646,677,25.4,25166,7,253,53
7647,475,25,25167,5,164,54
7648,31,24.6,25168,3,184,55
7649,0,24.3,25169,2,27,56
7650,0,23.9,25170,0,265,57
7651,0,23.1,25171,0,260,60
7652,0,22.2,25172,0,55,64
7653,0,21.4,25173,0,296,67
7654,0,20.6,25174,0,107,70
7655,0,19.7,25175,0,59,74
7656,0,18.9,25176,0,133,78
7657,0,18.6,25177,0,27,80
7658,0,18.3,25178,0,130,83
7659,0,18.1,25179,0,48,85
7660,0,17.8,25180,0,192,88
7661,0,17.5,25181,0,60,91
7662,0,17.2,25182,0,174,93
7663,139,18.9,25183,0,51,84
7664,340,20.5,25184,0,288,76
7665,742,22.2,25185,0,144,68
7666,799,23.5,25186,7,266,59
7667,862,24.8,25187,14,42,51
7668,868,26.1,25188,21,250,44
7669,820,25.7,25189,18,50,46
7670,691,25.4,25190,14,74,48
7671,486,25,25191,10,144,50
7672,33,24.6,25192,7,16,52
7673,0,24.3,25193,3,23,55
7674,0,23.9,25194,0,110,57
7675,0,23.2,25195,0,173,60
7676,0,22.6,25196,0,102,62
7677,0,21.9,25197,0,141,65
7678,0,21.3,25198,0,84,67
7679,0,20.6,25199,0,29,70
7680,0,20,25200,0,186,73
7681,0,19.5,25201,0,94,74
7682,0,19.1,25202,0,343,75
7683,0,18.6,25203,0,77,77
7684,0,18.1,25204,0,112,78
7685,0,17.7,25205,0,334,80
7686,71,17.2,25206,0,181,81
7687,296,18.9,25207,3,261,73
7688,534,20.5,25208,7,176,66
7689,798,22.2,25209,10,250,59
7690,853,23.9,25210,15,190,52
7691,796,25.5,25211,21,11,45
7692,870,27.2,25212,26,270,39
7693,824,26.8,25213,25,231,40
7694,695,26.5,25214,24,7,41
7695,498,26.1,25215,23,149,42
7696,37,25.7,25216,23,162,43
7697,0,25.4,25217,22,267,44
7698,0,25,25218,21,320,45
7699,0,24.2,25219,19,193,48
7700,0,23.3,25220,17,246,51
7701,0,22.5,25221,15,160,55
7702,0,21.7,25222,14,240,59
7703,0,20.8,25223,12,184,63
7704,0,20,25224,10,270,68
7705,0,19.5,25225,10,198,71
7706,0,19.1,25226,10,34,74
7707,0,18.6,25227,10,246,77
7708,0,18.1,25228,10,129,80
7709,0,17.7,25229,10,106,83
7710,113,17.2,25230,10,290,87
7711,249,18.9,25231,15,93,76
7712,515,20.5,25232,21,124,67
7713,798,22.2,25233,26,290,59
7714,849,23.5,25234,17,312,53
7715,874,24.8,25235,9,162,47
7716,869,26.1,25236,0,324,42
7717,822,25.6,25237,0,74,44
7718,693,25,25238,0,149,45
7719,494,24.4,25239,0,294,47
7720,37,23.9,25240,0,230,49
7721,0,23.4,25241,0,28,51
7722,0,22.8,25242,0,39,53
7723,0,21.9,25243,0,69,56
7724,0,20.9,25244,0,275,59
7725,0,20,25245,0,196,62
7726,0,19.1,25246,0,118,65
7727,0,18.1,25247,0,49,69
7728,0,17.2,25248,0,199,72
7729,0,16.8,25249,2,42,76
7730,0,16.5,25250,3,34,79
7731,0,16.1,25251,5,43,82
7732,0,15.7,25252,7,55,86
7733,0,15.4,25253,8,231,89
7734,65,15,25254,10,20,93
7735,116,16.7,25255,10,216,84
7736,365,18.3,25256,10,104,75
7737,721,20,25257,10,310,68
7738,819,21.7,25258,7,183,58
7739,872,23.3,25259,3,215,49
7740,791,25,25260,0,292,42
7741,822,24.4,25261,0,300,44
7742,691,23.7,25262,0,302,46
7743,493,23.1,25263,0,277,49
7744,37,22.4,25264,0,99,51
7745,0,21.8,25265,0,186,54
7746,0,21.1,25266,0,164,57
7747,0,20.3,25267,0,27,60
7748,0,19.4,25268,0,207,64
7749,0,18.6,25269,0,38,68
7750,0,17.8,25270,0,196,72
7751,0,16.9,25271,0,308,76
7752,0,16.1,25272,0,309,81
7753,0,15.7,25273,0,234,83
7754,0,15.4,25274,0,249,85
7755,0,15,25275,0,300,87
7756,0,14.6,25276,0,334,89
7757,0,14.3,25277,0,82,91
7758,95,13.9,25278,0,217,93
7759,82,15.6,25279,7,203,86
7760,245,17.2,25280,14,30,79
7761,720,18.9,25281,21,290,73
7762,654,20.2,25282,21,194,67
7763,764,21.5,25283,21,144,62
7764,854,22.8,25284,21,360,57
7765,779,22.7,25285,18,38,57
7766,653,22.6,25286,14,273,57
7767,467,22.5,25287,10,79,56
7768,33,22.4,25288,7,295,56
7769,0,22.3,25289,3,74,56
7770,0,22.2,25290,0,167,55
7771,0,21.4,25291,0,179,59
7772,0,20.5,25292,0,2,63
7773,0,19.7,25293,0,193,67
7774,0,18.9,25294,0,37,71
7775,0,18,25295,0,233,76
7776,0,17.2,25296,0,312,81
7777,0,16.7,25297,0,127,84
7778,0,16.2,25298,0,93,87
7779,0,15.7,25299,0,138,91
7780,0,15.2,25300,0,19,95
7781,0,14.8,25301,0,111,98
7782,0,15.8,25302,5,266,94
7783,6,16.8,25303,10,183,91
7784,99,17.9,25304,16,59,87
7785,661,18.9,25305,21,320,84
7786,567,20.9,25306,21,202,70
7787,780,23,25307,21,322,59
7788,855,25,25308,21,290,50
7789,809,24.5,25309,18,134,52
7790,671,24.1,25310,14,359,54
7791,464,23.6,25311,10,207,56
7792,29,23.1,25312,7,1,59
7793,0,22.7,25313,3,33,61
7794,0,22.2,25314,0,249,64
7795,0,21.5,25315,0,103,65
7796,0,20.7,25316,0,274,66
7797,0,20,25317,0,186,68
7798,0,19.3,25318,0,45,69
7799,0,18.5,25319,0,53,71
7800,0,17.8,25320,0,169,73
7801,0,17.3,25321,0,251,76
7802,0,16.9,25322,0,201,79
7803,0,16.4,25323,0,3,82
7804,0,15.9,25324,0,279,86
7805,0,15.5,25325,0,198,89
7806,85,15,25326,0,314,93
7807,80,16.7,25327,3,87,86
7808,243,18.3,25328,7,227,79
7809,726,20,25329,10,290,73
7810,743,21.7,25330,7,215,63
7811,838,23.3,25331,3,93,54
7812,868,25,25332,0,324,47
7813,818,24.5,25333,0,279,48
7814,687,24.1,25334,0,246,49
7815,485,23.6,25335,0,127,51
7816,37,23.1,25336,0,80,52
7817,0,22.7,25337,0,153,54
7818,0,22.2,25338,0,50,55
7819,0,21.4,25339,0,207,58
7820,0,20.5,25340,0,43,61
7821,0,19.7,25341,0,134,64
7822,0,18.9,25342,0,6,68
7823,0,18,25343,0,39,71
7824,0,17.2,25344,0,300,75
7825,0,16.8,25345,2,100,77
7826,0,16.5,25346,3,211,79
7827,0,16.1,25347,5,59,81
7828,0,15.7,25348,7,71,83
7829,0,15.4,25349,8,275,85
7830,51,15,25350,10,270,87
7831,106,16.3,25351,7,221,84
7832,232,17.6,25352,3,23,81
7833,725,18.9,25353,0,98,78
7834,658,20.6,25354,7,221,67
7835,813,22.2,25355,14,43,58
7836,856,23.9,25356,21,320,50
7837,809,23.4,25357,18,192,52
7838,666,23,25358,14,241,55
7839,457,22.5,25359,10,250,58
7840,28,22,25360,7,237,61
7841,0,21.6,25361,3,201,65
7842,0,21.1,25362,0,161,68
7843,0,20.4,25363,0,332,69
7844,0,19.8,25364,0,195,70
7845,0,19.2,25365,0,215,72
7846,0,18.5,25366,0,219,73
7847,0,17.9,25367,0,258,74
7848,0,17.2,25368,0,75,75
7849,0,16.8,25369,0,116,77
7850,0,16.5,25370,0,309,79
7851,0,16.1,25371,0,283,81
7852,0,15.7,25372,0,316,83
7853,0,15.4,25373,0,72,85
7854,47,15,25374,0,330,87
7855,105,16.3,25375,7,163,84
7856,231,17.6,25376,14,226,81
7857,724,18.9,25377,21,290,78
