hour_of_year,insolation,temperature,wind,rainfall
2628,421,29.348,,
2629,430,29.356,,
2630,362,29.369,,
2631,233,29.385,,
2632,92,29.392,,
2633,8,29.4,,
2634,0,29.39,,
2635,0,29.394,,
2636,0,29.404,,
2637,0,29.398,,
2638,0,29.38,,
2639,0,29.321,,
2640,0,29.247,,
2641,0,29.172,,
2642,0,29.122,,
2643,0,29.089,,
2644,0,29.103,,
2645,0,29.13,,
2646,0,29.171,,
2647,116,29.251,,
2648,295,29.344,,
2649,463,29.418,,
2650,580,29.476,,
2651,622,29.516,,
2652,622,29.521,,
2653,492,29.535,,
2654,313,29.551,,
2655,178,29.58,,
2656,75,29.616,,
2657,8,29.647,,
2658,0,29.667,,
2659,0,29.681,,
2660,0,29.682,,
2661,0,29.67,,
2662,0,29.645,,
2663,0,29.597,,
2664,0,29.503,,
2665,0,29.397,,
2666,0,29.287,,
2667,0,29.201,,
2668,0,29.172,,
2669,0,29.196,,
2670,0,29.23,,
2671,96,29.273,,
2672,290,29.354,,
2673,470,29.419,,
2674,608,29.475,,
2675,676,29.531,,
2676,688,29.573,,
2677,633,29.606,,
2678,509,29.636,,
2679,342,29.672,,
2680,155,29.724,,
2681,15,29.768,,
2682,0,29.792,,
2683,0,29.806,,
2684,0,29.809,,
2685,0,29.784,,
2686,0,29.741,,
2687,0,29.672,,
2688,0,29.586,,
2689,0,29.504,,
2690,0,29.458,,
2691,0,29.443,,
2692,0,29.467,,
2693,0,29.494,,
2694,0,29.538,,
2695,102,29.585,,
2696,272,29.676,,
2697,438,29.783,,
2698,567,29.87,,
2699,630,29.939,,
2700,647,29.996,,
2701,602,30.023,,
2702,496,30.039,,
2703,335,30.039,,
2704,153,30.023,,
2705,15,30.025,,
2706,0,30.015,,
2707,0,30.006,,
2708,0,30.007,,
2709,0,30.008,,
2710,0,29.999,,
2711,0,29.943,,
2712,0,29.898,,
2713,0,29.873,,
2714,0,29.846,,
2715,0,29.819,,
2716,0,29.835,,
2717,0,29.843,,
2718,0,29.858,,
2719,50,29.905,,
2720,179,29.942,,
2721,346,29.973,,
2722,491,29.977,,
2723,558,29.969,,
2724,547,29.948,,
2725,471,29.922,,
2726,326,29.905,,
2727,155,29.903,,
2728,33,29.901,,
2729,1,29.895,,
2730,0,29.896,,
2731,0,29.885,,
2732,0,29.884,,
2733,0,29.872,,
2734,0,29.829,,
2735,0,29.771,,
2736,0,29.694,,
2737,0,29.619,,
2738,0,29.547,,
2739,0,29.498,,
2740,0,29.474,,
2741,0,29.49,,
2742,0,29.499,,
2743,45,29.537,,
2744,143,29.586,,
2745,258,29.625,,
2746,344,29.63,,
2747,345,29.63,,
2748,356,29.61,,
2749,338,29.583,,
2750,270,29.57,,
2751,170,29.562,,
2752,56,29.578,,
2753,3,29.596,,
2754,0,29.618,,
2755,0,29.631,,
2756,0,29.614,,
2757,0,29.579,,
2758,0,29.508,,
2759,0,29.426,,
2760,0,29.33,,
2761,0,29.25,,
2762,0,29.208,,
2763,0,29.179,,
2764,0,29.182,,
2765,0,29.197,,
2766,0,29.236,,
2767,18,29.279,,
2768,62,29.335,,
2769,108,29.376,,
2770,116,29.37,,
2771,133,29.356,,
2772,157,29.352,,
2773,206,29.339,,
2774,176,29.359,,
2775,127,29.407,,
2776,53,29.458,,
2777,4,29.517,,
2778,0,29.568,,
2779,0,29.63,,
2780,0,29.682,,
2781,0,29.696,,
2782,0,29.694,,
2783,0,29.647,,
2784,0,29.595,,
2785,0,29.537,,
2786,0,29.501,,
2787,0,29.47,,
2788,0,29.479,,
2789,0,29.494,,
2790,0,29.529,,
2791,2,29.568,,
2792,8,29.606,,
2793,24,29.627,,
2794,67,29.646,,
2795,128,29.651,,
2796,166,29.628,,
2797,184,29.621,,
2798,152,29.646,,
2799,99,29.693,,
2800,31,29.759,,
2801,2,29.827,,
2802,0,29.892,,
2803,0,29.944,,
2804,0,29.98,,
2805,0,29.979,,
2806,0,29.971,,
2807,0,29.914,,
2808,0,29.848,,
2809,0,29.799,,
2810,0,29.764,,
2811,0,29.769,,
2812,0,29.804,,
2813,0,29.83,,
2814,0,29.871,,
2815,9,29.924,,
2816,16,29.964,,
2817,22,29.976,,
2818,27,29.959,,
2819,24,29.926,,
2820,21,29.885,,
2821,19,29.831,,
2822,14,29.809,,
2823,7,29.822,,
2824,3,29.863,,
2825,0,29.907,,
2826,0,29.959,,
2827,0,29.999,,
2828,0,29.983,,
2829,0,29.909,,
2830,0,29.778,,
2831,0,29.593,,
2832,0,29.412,,
2833,0,29.208,,
2834,0,29.067,,
2835,0,28.887,,
2836,0,28.76,,
2837,0,28.694,,
2838,0,28.62,,
2839,2,28.518,,
2840,4,28.424,,
2841,6,28.378,,
2842,9,28.411,,
2843,13,28.463,,
2844,19,28.578,,
2845,32,28.798,,
2846,51,29.061,,
2847,51,29.363,,
2848,29,29.667,,
2849,2,29.884,,
2850,0,30.009,,
2851,0,30.082,,
2852,0,30.098,,
2853,0,30.078,,
2854,0,30.011,,
2855,0,29.917,,
2856,0,29.787,,
2857,0,29.658,,
2858,0,29.552,,
2859,0,29.483,,
2860,0,29.463,,
2861,0,29.483,,
2862,0,29.527,,
2863,15,29.611,,
2864,68,29.703,,
2865,134,29.801,,
2866,202,29.867,,
2867,215,29.907,,
2868,181,29.94,,
2869,123,29.959,,
2870,68,29.981,,
2871,27,30.009,,
2872,9,30.043,,
2873,1,30.069,,
2874,0,30.071,,
2875,0,30.073,,
2876,0,30.05,,
2877,0,30.002,,
2878,0,29.928,,
2879,0,29.818,,
2880,0,29.688,,
2881,0,29.573,,
2882,0,29.472,,
2883,0,29.395,,
2884,0,29.362,,
2885,0,29.347,,
2886,0,29.351,,
2887,65,29.394,,
2888,213,29.472,,
2889,380,29.562,,
2890,495,29.648,,
2891,540,29.713,,
2892,508,29.771,,
2893,403,29.812,,
2894,270,29.836,,
2895,147,29.855,,
2896,51,29.89,,
2897,2,29.912,,
2898,0,29.924,,
2899,0,29.924,,
2900,0,29.924,,
2901,0,29.898,,
2902,0,29.856,,
2903,0,29.765,,
2904,0,29.679,,
2905,0,29.594,,
2906,0,29.529,,
2907,0,29.525,,
2908,0,29.549,,
2909,0,29.592,,
2910,0,29.614,,
2911,80,29.63,,
2912,228,29.662,,
2913,352,29.676,,
2914,437,29.687,,
2915,496,29.673,,
2916,510,29.643,,
2917,487,29.599,,
2918,424,29.58,,
2919,286,29.567,,
2920,120,29.568,,
2921,6,29.567,,
2922,0,29.536,,
2923,0,29.51,,
2924,0,29.492,,
2925,0,29.44,,
2926,0,29.383,,
2927,0,29.286,,
2928,0,29.169,,
2929,0,29.066,,
2930,0,28.975,,
2931,0,28.914,,
2932,0,28.882,,
2933,0,28.91,,
2934,0,28.942,,
2935,50,28.97,,
2936,144,29.016,,
2937,236,29.114,,
2938,273,29.221,,
2939,331,29.303,,
2940,372,29.357,,
2941,369,29.402,,
2942,311,29.45,,
2943,225,29.504,,
2944,101,29.576,,
2945,5,29.63,,
2946,0,29.668,,
2947,0,29.705,,
2948,0,29.717,,
2949,0,29.718,,
2950,0,29.701,,
2951,0,29.639,,
2952,0,29.568,,
2953,0,29.492,,
2954,0,29.402,,
2955,0,29.309,,
2956,0,29.249,,
2957,0,29.215,,
2958,0,29.186,,
2959,97,29.203,,
2960,272,29.242,,
2961,443,29.27,,
2962,573,29.274,,
2963,649,29.262,,
2964,659,29.251,,
2965,608,29.236,,
2966,489,29.235,,
2967,329,29.263,,
2968,148,29.286,,
2969,8,29.31,,
2970,0,29.316,,
2971,0,29.308,,
2972,0,29.28,,
2973,0,29.237,,
2974,0,29.179,,
2975,0,29.077,,
2976,0,28.967,,
2977,0,28.861,,
2978,0,28.772,,
2979,0,28.715,,
2980,0,28.69,,
2981,0,28.692,,
2982,0,28.705,,
2983,106,28.756,,
2984,282,28.806,,
2985,354,28.867,,
2986,428,28.938,,
2987,533,29.018,,
2988,577,29.083,,
2989,537,29.136,,
2990,446,29.19,,
2991,315,29.258,,
2992,104,29.327,,
2993,5,29.384,,
2994,0,29.414,,
2995,0,29.414,,
2996,0,29.418,,
2997,0,29.415,,
2998,0,29.359,,
2999,0,29.265,,
3000,0,29.157,,
3001,0,29.054,,
3002,0,28.95,,
3003,0,28.855,,
3004,0,28.797,,
3005,0,28.742,,
3006,0,28.703,,
3007,121,28.706,,
3008,306,28.76,,
3009,472,28.841,,
3010,602,28.92,,
3011,673,28.998,,
3012,659,29.065,,
3013,566,29.12,,
3014,377,29.179,,
3015,280,29.231,,
3016,132,29.283,,
3017,6,29.321,,
3018,0,29.318,,
3019,0,29.307,,
3020,0,29.262,,
3021,0,29.192,,
3022,0,29.098,,
3023,0,28.977,,
3024,0,28.861,,
3025,0,28.749,,
3026,0,28.687,,
3027,0,28.664,,
3028,0,28.65,,
3029,0,28.633,,
3030,0,28.634,,
3031,53,28.694,,
3032,177,28.794,,
3033,337,28.909,,
3034,493,29.019,,
3035,624,29.126,,
3036,683,29.211,,
3037,631,29.267,,
3038,516,29.304,,
3039,354,29.326,,
3040,167,29.352,,
3041,7,29.363,,
3042,0,29.354,,
3043,0,29.344,,
3044,0,29.311,,
3045,0,29.257,,
3046,0,29.186,,
3047,0,29.077,,
3048,0,28.947,,
3049,0,28.827,,
3050,0,28.71,,
3051,0,28.62,,
3052,0,28.56,,
3053,0,28.504,,
3054,0,28.501,,
3055,119,28.545,,
3056,304,28.6,,
3057,474,28.632,,
3058,604,28.669,,
3059,674,28.693,,
3060,681,28.725,,
3061,623,28.757,,
3062,506,28.809,,
3063,341,28.881,,
3064,155,28.929,,
3065,5,28.94,,
3066,0,28.951,,
3067,0,28.971,,
3068,0,29.012,,
3069,0,29.036,,
3070,0,29.057,,
3071,0,29.059,,
3072,0,29.048,,
3073,0,29.028,,
3074,0,29.037,,
3075,0,29.067,,
3076,0,29.111,,
3077,0,29.156,,
3078,0,29.191,,
3079,99,29.247,,
3080,272,29.304,,
3081,436,29.346,,
3082,563,29.352,,
3083,631,29.358,,
3084,642,29.34,,
3085,585,29.318,,
3086,469,29.298,,
3087,288,29.315,,
3088,119,29.338,,
3089,3,29.362,,
3090,0,29.378,,
3091,0,29.393,,
3092,0,29.395,,
3093,0,29.398,,
3094,0,29.38,,
3095,0,29.332,,
3096,0,29.285,,
3097,0,29.254,,
3098,0,29.267,,
3099,0,29.283,,
3100,0,29.313,,
3101,0,29.335,,
3102,0,29.349,,
3103,54,29.372,,
3104,138,29.446,,
3105,286,29.525,,
3106,410,29.605,,
3107,517,29.65,,
3108,545,29.662,,
3109,506,29.643,,
3110,393,29.61,,
3111,240,29.584,,
3112,111,29.546,,
3113,2,29.509,,
3114,0,29.439,,
3115,0,29.368,,
3116,0,29.339,,
3117,0,29.31,,
3118,0,29.281,,
3119,0,29.212,,
3120,0,29.158,,
3121,0,29.097,,
3122,0,29.032,,
3123,0,28.986,,
3124,0,28.964,,
3125,0,28.974,,
3126,0,28.984,,
3127,22,29.018,,
3128,65,29.073,,
3129,127,29.112,,
3130,176,29.117,,
3131,180,29.134,,
3132,138,29.156,,
3133,97,29.182,,
3134,51,29.232,,
3135,30,29.298,,
3136,12,29.377,,
3137,0,29.471,,
3138,0,29.545,,
3139,0,29.597,,
3140,0,29.609,,
3141,0,29.576,,
3142,0,29.504,,
3143,0,29.404,,
3144,0,29.289,,
3145,0,29.191,,
3146,0,29.132,,
3147,0,29.104,,
3148,0,29.12,,
3149,0,29.159,,
3150,0,29.232,,
3151,13,29.321,,
3152,70,29.416,,
3153,213,29.517,,
3154,312,29.593,,
3155,405,29.648,,
3156,464,29.677,,
3157,463,29.688,,
3158,376,29.691,,
3159,251,29.694,,
3160,103,29.699,,
3161,1,29.703,,
3162,0,29.72,,
3163,0,29.728,,
3164,0,29.748,,
3165,0,29.762,,
3166,0,29.75,,
3167,0,29.706,,
3168,0,29.627,,
3169,0,29.541,,
3170,0,29.486,,
3171,0,29.44,,
3172,0,29.403,,
3173,0,29.382,,
3174,0,29.348,,
3175,77,29.365,,
3176,229,29.408,,
3177,371,29.434,,
3178,431,29.457,,
3179,420,29.495,,
3180,340,29.488,,
3181,261,29.459,,
3182,182,29.446,,
3183,100,29.461,,
3184,31,29.486,,
3185,0,29.523,,
3186,0,29.553,,
3187,0,29.539,,
3188,0,29.541,,
3189,0,29.543,,
3190,0,29.526,,
3191,0,29.473,,
3192,0,29.398,,
3193,0,29.326,,
3194,0,29.27,,
3195,0,29.243,,
3196,0,29.245,,
3197,0,29.241,,
3198,0,29.243,,
3199,16,29.304,,
3200,53,29.356,,
3201,112,29.414,,
3202,187,29.46,,
3203,302,29.48,,
3204,398,29.507,,
3205,417,29.518,,
3206,347,29.534,,
3207,230,29.548,,
3208,97,29.57,,
3209,0,29.587,,
3210,0,29.573,,
3211,0,29.542,,
3212,0,29.502,,
3213,0,29.445,,
3214,0,29.397,,
3215,0,29.319,,
3216,0,29.239,,
3217,0,29.179,,
3218,0,29.132,,
3219,0,29.099,,
3220,0,29.099,,
3221,0,29.103,,
3222,0,29.106,,
3223,28,29.113,,
3224,159,29.148,,
3225,312,29.219,,
3226,403,29.25,,
3227,417,29.302,,
3228,363,29.364,,
3229,339,29.451,,
3230,269,29.532,,
3231,172,29.607,,
3232,61,29.664,,
3233,0,29.724,,
3234,0,29.764,,
3235,0,29.785,,
3236,0,29.804,,
3237,0,29.83,,
3238,0,29.84,,
3239,0,29.816,,
3240,0,29.762,,
3241,0,29.703,,
3242,0,29.633,,
3243,0,29.565,,
3244,0,29.509,,
3245,0,29.428,,
3246,0,29.364,,
3247,27,29.332,,
3248,114,29.334,,
3249,214,29.341,,
3250,305,29.34,,
3251,324,29.365,,
3252,302,29.421,,
3253,288,29.481,,
3254,157,29.53,,
3255,96,29.553,,
3256,27,29.57,,
3257,0,29.578,,
3258,0,29.579,,
3259,0,29.555,,
3260,0,29.524,,
3261,0,29.491,,
3262,0,29.439,,
3263,0,29.375,,
3264,0,29.29,,
3265,0,29.202,,
3266,0,29.123,,
3267,0,29.048,,
3268,0,29.025,,
3269,0,29.051,,
3270,0,29.104,,
3271,19,29.174,,
3272,90,29.243,,
3273,179,29.316,,
3274,219,29.371,,
3275,278,29.399,,
3276,338,29.441,,
3277,342,29.473,,
3278,296,29.526,,
3279,197,29.585,,
3280,77,29.636,,
3281,0,29.668,,
3282,0,29.683,,
3283,0,29.681,,
3284,0,29.652,,
3285,0,29.605,,
3286,0,29.563,,
3287,0,29.495,,
3288,0,29.414,,
3289,0,29.363,,
3290,0,29.347,,
3291,0,29.374,,
3292,0,29.414,,
3293,0,29.467,,
3294,0,29.507,,
3295,13,29.552,,
3296,55,29.612,,
3297,140,29.652,,
3298,235,29.689,,
3299,240,29.709,,
3300,212,29.72,,
3301,146,29.727,,
3302,106,29.743,,
3303,58,29.75,,
3304,13,29.755,,
3305,0,29.774,,
3306,0,29.793,,
3307,0,29.8,,
3308,0,29.775,,
3309,0,29.738,,
3310,0,29.678,,
3311,0,29.598,,
3312,0,29.493,,
3313,0,29.367,,
3314,0,29.252,,
3315,0,29.164,,
3316,0,29.116,,
3317,0,29.102,,
3318,0,29.119,,
3319,2,29.175,,
3320,5,29.226,,
3321,9,29.232,,
3322,13,29.225,,
3323,18,29.228,,
3324,19,29.236,,
3325,15,29.239,,
3326,12,29.238,,
3327,7,29.281,,
3328,2,29.328,,
3329,0,29.4,,
3330,0,29.474,,
3331,0,29.54,,
3332,0,29.59,,
3333,0,29.613,,
3334,0,29.616,,
3335,0,29.574,,
3336,0,29.52,,
3337,0,29.449,,
3338,0,29.412,,
3339,0,29.414,,
3340,0,29.444,,
3341,0,29.506,,
3342,0,29.581,,
3343,5,29.677,,
3344,17,29.739,,
3345,35,29.771,,
3346,53,29.765,,
3347,68,29.77,,
3348,82,29.759,,
3349,85,29.744,,
3350,68,29.743,,
3351,36,29.745,,
3352,11,29.759,,
3353,0,29.769,,
3354,0,29.773,,
3355,0,29.776,,
3356,0,29.763,,
3357,0,29.739,,
3358,0,29.699,,
3359,0,29.629,,
3360,0,29.547,,
3361,0,29.477,,
3362,0,29.425,,
3363,0,29.393,,
3364,0,29.409,,
3365,0,29.44,,
3366,0,29.487,,
3367,6,29.544,,
3368,24,29.585,,
3369,47,29.626,,
3370,82,29.652,,
3371,108,29.656,,
3372,147,29.654,,
3373,159,29.645,,
3374,128,29.63,,
3375,67,29.647,,
3376,19,29.689,,
3377,0,29.743,,
3378,0,29.807,,
3379,0,29.863,,
3380,0,29.863,,
3381,0,29.815,,
3382,0,29.713,,
3383,0,29.594,,
3384,0,29.464,,
3385,0,29.358,,
3386,0,29.299,,
3387,0,29.275,,
3388,0,29.251,,
3389,0,29.187,,
3390,0,29.165,,
3391,5,29.191,,
3392,21,29.256,,
3393,43,29.366,,
3394,70,29.445,,
3395,78,29.511,,
3396,80,29.55,,
3397,70,29.584,,
3398,58,29.631,,
3399,37,29.684,,
3400,13,29.753,,
3401,0,29.809,,
3402,0,29.861,,
3403,0,29.908,,
3404,0,29.934,,
3405,0,29.924,,
3406,0,29.88,,
3407,0,29.805,,
3408,0,29.705,,
3409,0,29.617,,
3410,0,29.567,,
3411,0,29.575,,
3412,0,29.597,,
3413,0,29.61,,
3414,0,29.623,,
3415,8,29.626,,
3416,29,29.622,,
3417,53,29.627,,
3418,71,29.602,,
3419,83,29.604,,
3420,88,29.609,,
3421,72,29.611,,
3422,50,29.631,,
3423,25,29.646,,
3424,7,29.668,,
3425,0,29.71,,
3426,0,29.756,,
3427,0,29.798,,
3428,0,29.825,,
3429,0,29.828,,
3430,0,29.82,,
3431,0,29.775,,
3432,0,29.704,,
3433,0,29.624,,
3434,0,29.564,,
3435,0,29.541,,
3436,0,29.555,,
3437,0,29.585,,
3438,0,29.61,,
3439,2,29.649,,
3440,7,29.677,,
3441,13,29.708,,
3442,19,29.707,,
3443,25,29.71,,
3444,30,29.72,,
3445,32,29.737,,
3446,30,29.721,,
3447,19,29.702,,
3448,6,29.681,,
3449,0,29.647,,
3450,0,29.641,,
3451,0,29.64,,
3452,0,29.648,,
3453,0,29.663,,
3454,0,29.652,,
3455,0,29.601,,
3456,0,29.533,,
3457,0,29.476,,
3458,0,29.431,,
3459,0,29.387,,
3460,0,29.378,,
3461,0,29.395,,
3462,0,29.414,,
3463,11,29.45,,
3464,45,29.5,,
3465,104,29.552,,
3466,148,29.567,,
3467,174,29.575,,
3468,169,29.55,,
3469,133,29.529,,
3470,66,29.505,,
3471,27,29.499,,
3472,8,29.527,,
3473,0,29.569,,
3474,0,29.615,,
3475,0,29.641,,
3476,0,29.646,,
3477,0,29.61,,
3478,0,29.58,,
3479,0,29.541,,
3480,0,29.497,,
3481,0,29.464,,
3482,0,29.471,,
3483,0,29.515,,
3484,0,29.572,,
3485,0,29.641,,
3486,0,29.712,,
3487,4,29.798,,
3488,14,29.878,,
3489,29,29.962,,
3490,41,30.016,,
3491,44,30.064,,
3492,39,30.089,,
3493,34,30.118,,
3494,24,30.181,,
3495,16,30.271,,
3496,6,30.366,,
3497,0,30.447,,
3498,0,30.511,,
3499,0,30.569,,
3500,0,30.561,,
3501,0,30.505,,
3502,0,30.421,,
3503,0,30.307,,
3504,0,30.178,,
3505,0,30.061,,
3506,0,29.971,,
3507,0,29.906,,
3508,0,29.874,,
3509,0,29.859,,
3510,0,29.864,,
3511,6,29.883,,
3512,26,29.917,,
3513,50,29.946,,
3514,71,29.956,,
3515,97,29.97,,
3516,103,29.978,,
3517,89,29.97,,
3518,50,30,,
3519,30,30.036,,
3520,9,30.086,,
3521,0,30.154,,
3522,0,30.203,,
3523,0,30.257,,
3524,0,30.293,,
3525,0,30.298,,
3526,0,30.291,,
3527,0,30.251,,
3528,0,30.189,,
3529,0,30.139,,
3530,0,30.101,,
3531,0,30.072,,
3532,0,30.075,,
3533,0,30.069,,
3534,0,30.004,,
3535,0,29.789,,
3536,1,29.397,,
3537,2,29.012,,
3538,4,28.771,,
3539,5,28.794,,
3540,9,29.048,,
3541,14,29.312,,
3542,9,29.522,,
3543,6,29.691,,
3544,2,29.798,,
3545,0,29.868,,
3546,0,29.859,,
3547,0,29.79,,
3548,0,29.681,,
3549,0,29.458,,
3550,0,29.113,,
3551,0,28.769,,
3552,0,28.592,,
3553,0,28.604,,
3554,0,28.73,,
3555,0,28.855,,
3556,0,28.956,,
3557,0,29.009,,
3558,0,29.068,,
3559,3,29.144,,
3560,10,29.257,,
3561,17,29.379,,
3562,25,29.473,,
3563,24,29.559,,
3564,22,29.606,,
3565,18,29.65,,
3566,12,29.702,,
3567,6,29.76,,
3568,2,29.836,,
3569,0,29.91,,
3570,0,29.995,,
3571,0,30.065,,
3572,0,30.106,,
3573,0,30.103,,
3574,0,30.086,,
3575,0,30.03,,
3576,0,29.96,,
3577,0,29.892,,
3578,0,29.824,,
3579,0,29.748,,
3580,0,29.699,,
3581,0,29.675,,
3582,0,29.689,,
3583,3,29.711,,
3584,13,29.748,,
3585,23,29.75,,
3586,31,29.694,,
3587,27,29.539,,
3588,22,29.241,,
3589,17,28.829,,
3590,11,28.504,,
3591,7,28.262,,
3592,2,28.021,,
3593,0,27.775,,
3594,0,27.572,,
3595,0,27.484,,
3596,0,27.493,,
3597,0,27.609,,
3598,0,27.8,,
3599,0,27.981,,
3600,0,28.162,,
3601,0,28.32,,
3602,0,28.425,,
3603,0,28.526,,
3604,0,28.667,,
3605,0,28.831,,
3606,0,28.999,,
3607,5,29.154,,
3608,20,29.297,,
3609,46,29.432,,
3610,81,29.521,,
3611,108,29.585,,
3612,120,29.654,,
3613,120,29.741,,
3614,110,29.82,,
3615,70,29.924,,
3616,22,30.019,,
3617,0,30.127,,
3618,0,30.222,,
3619,0,30.298,,
3620,0,30.346,,
3621,0,30.36,,
3622,0,30.359,,
3623,0,30.331,,
3624,0,30.277,,
3625,0,30.219,,
3626,0,30.152,,
3627,0,30.085,,
3628,0,30.041,,
3629,0,30.013,,
3630,0,30.012,,
3631,26,30.035,,
3632,108,30.106,,
3633,200,30.195,,
3634,258,30.243,,
3635,183,30.268,,
3636,114,30.26,,
3637,67,30.226,,
3638,26,30.167,,
3639,10,30.093,,
3640,3,30.059,,
3641,0,30.075,,
3642,0,30.113,,
3643,0,30.135,,
3644,0,30.136,,
3645,0,30.103,,
3646,0,30.065,,
3647,0,29.979,,
3648,0,29.887,,
3649,0,29.788,,
3650,0,29.715,,
3651,0,29.667,,
3652,0,29.633,,
3653,0,29.638,,
3654,0,29.652,,
3655,1,29.685,,
3656,4,29.692,,
3657,7,29.67,,
3658,10,29.6,,
3659,13,29.474,,
3660,13,29.334,,
3661,11,29.203,,
3662,8,29.17,,
3663,6,29.185,,
3664,3,29.221,,
3665,0,29.292,,
3666,0,29.338,,
3667,0,29.363,,
3668,0,29.37,,
3669,0,29.342,,
3670,0,29.29,,
3671,0,29.201,,
3672,0,29.071,,
3673,0,28.937,,
3674,0,28.851,,
3675,0,28.842,,
3676,0,28.89,,
3677,0,28.956,,
3678,0,29.038,,
3679,4,29.104,,
3680,15,29.194,,
3681,36,29.303,,
3682,66,29.401,,
3683,74,29.493,,
3684,67,29.581,,
3685,62,29.68,,
3686,45,29.753,,
3687,27,29.807,,
3688,11,29.872,,
3689,0,29.946,,
3690,0,30.006,,
3691,0,30.07,,
3692,0,30.117,,
3693,0,30.143,,
3694,0,30.143,,
3695,0,30.134,,
3696,0,30.115,,
3697,0,30.05,,
3698,0,29.977,,
3699,0,29.918,,
3700,0,29.909,,
3701,0,29.924,,
3702,0,29.948,,
3703,13,29.973,,
3704,70,30.023,,
3705,158,30.07,,
3706,238,30.071,,
3707,245,30.04,,
3708,223,29.986,,
3709,176,29.952,,
3710,119,29.931,,
3711,54,29.924,,
3712,13,29.913,,
3713,0,29.87,,
3714,0,29.71,,
3715,0,29.506,,
3716,0,29.247,,
3717,0,28.945,,
3718,0,28.619,,
3719,0,28.33,,
3720,0,28.07,,
3721,0,27.871,,
3722,0,27.748,,
3723,0,27.711,,
3724,0,27.711,,
3725,0,27.745,,
3726,0,27.862,,
3727,1,28.104,,
3728,5,28.369,,
3729,11,28.54,,
3730,16,28.574,,
3731,18,28.565,,
3732,19,28.535,,
3733,16,28.529,,
3734,10,28.568,,
3735,5,28.63,,
3736,2,28.705,,
3737,0,28.774,,
3738,0,28.838,,
3739,0,28.878,,
3740,0,28.882,,
3741,0,28.893,,
3742,0,28.911,,
3743,0,28.901,,
3744,0,28.838,,
3745,0,28.707,,
3746,0,28.585,,
3747,0,28.469,,
3748,0,28.389,,
3749,0,28.348,,
3750,0,28.337,,
3751,2,28.393,,
3752,7,28.478,,
3753,15,28.555,,
3754,23,28.599,,
3755,28,28.6,,
3756,29,28.625,,
3757,26,28.628,,
3758,19,28.633,,
3759,11,28.573,,
3760,4,28.375,,
3761,0,28.168,,
3762,0,28.196,,
3763,0,28.323,,
3764,0,28.357,,
3765,0,28.339,,
3766,0,28.333,,
3767,0,28.335,,
3768,0,28.356,,
3769,0,28.374,,
3770,0,28.424,,
3771,0,28.488,,
3772,0,28.546,,
3773,0,28.559,,
3774,0,28.566,,
3775,1,28.582,,
3776,4,28.713,,
3777,6,28.812,,
3778,6,28.876,,
3779,7,28.941,,
3780,9,29.036,,
3781,7,29.089,,
3782,6,29.066,,
3783,4,29.024,,
3784,2,29.018,,
3785,0,29.048,,
3786,0,29.069,,
3787,0,29.05,,
3788,0,29.008,,
3789,0,28.983,,
3790,0,28.917,,
3791,0,28.837,,
3792,0,28.746,,
3793,0,28.713,,
3794,0,28.766,,
3795,0,28.795,,
3796,0,28.828,,
3797,0,28.841,,
3798,0,28.824,,
3799,1,28.795,,
3800,6,28.803,,
3801,23,28.833,,
3802,59,28.864,,
3803,104,28.888,,
3804,98,28.924,,
3805,50,28.914,,
3806,31,28.911,,
3807,12,28.95,,
3808,3,29.06,,
3809,0,29.188,,
3810,0,29.27,,
3811,0,29.298,,
3812,0,29.296,,
3813,0,29.239,,
3814,0,29.186,,
3815,0,29.084,,
3816,0,28.949,,
3817,0,28.836,,
3818,0,28.718,,
3819,0,28.63,,
3820,0,28.595,,
3821,0,28.655,,
3822,0,28.743,,
3823,2,28.879,,
3824,15,29.01,,
3825,52,29.101,,
3826,138,29.151,,
3827,224,29.177,,
3828,285,29.225,,
3829,246,29.307,,
3830,174,29.286,,
3831,82,29.245,,
3832,25,29.204,,
3833,0,29.219,,
3834,0,29.257,,
3835,0,29.255,,
3836,0,29.25,,
3837,0,29.279,,
3838,0,29.316,,
3839,0,29.321,,
3840,0,29.317,,
3841,0,29.289,,
3842,0,29.229,,
3843,0,29.204,,
3844,0,29.2,,
3845,0,29.187,,
3846,0,29.155,,
3847,49,29.165,,
3848,193,29.209,,
3849,327,29.254,,
3850,373,29.27,,
3851,434,29.246,,
3852,452,29.251,,
3853,365,29.279,,
3854,293,29.295,,
3855,195,29.288,,
3856,69,29.27,,
3857,0,29.265,,
3858,0,29.266,,
3859,0,29.28,,
3860,0,29.286,,
3861,0,29.271,,
3862,0,29.219,,
3863,0,29.154,,
3864,0,29.089,,
3865,0,29.066,,
3866,0,29.077,,
3867,0,29.129,,
3868,0,29.185,,
3869,0,29.249,,
3870,0,29.327,,
3871,27,29.396,,
3872,121,29.408,,
3873,245,29.392,,
3874,329,29.392,,
3875,411,29.41,,
3876,430,29.433,,
3877,356,29.457,,
3878,252,29.475,,
3879,151,29.462,,
3880,44,29.432,,
3881,0,29.4,,
3882,0,29.364,,
3883,0,29.338,,
3884,0,29.332,,
3885,0,29.33,,
3886,0,29.338,,
3887,0,29.315,,
3888,0,29.238,,
3889,0,29.119,,
3890,0,28.969,,
3891,0,28.888,,
3892,0,28.911,,
3893,0,28.995,,
3894,0,29.09,,
3895,5,29.198,,
3896,16,29.288,,
3897,33,29.371,,
